defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
0.26,27.08,9.29,11.71,7.16,40.58,0.53,32.78,0.55,24.14,7.82,17.74,0.89,36.81,4.22,34.98,15.69,27.13,4.39,30.1,0.77,30.26,0.0,1.0,3.0,2.0,3.0,15.69,4.22,8.0,3.0,5.0,7.0,4.6882,4.6928,8.09,7.16,11.0018,28.87,2.0
6.82,29.7,14.5,20.45,0.45,23.82,13.63,37.16,0.7,33.22,7.58,42.95,0.95,29.13,5.44,35.5,0.37,36.39,3.77,18.91,4.44,10.14,0.0,-1.0,4.0,1.0,3.0,14.5,13.63,8.0,3.0,4.0,4.0,5.3318,4.7914,5.2633,3.77,9.1682,32.81,4.0
9.41,11.92,11.06,16.81,0.19,18.85,0.38,29.45,0.25,26.83,5.44,32.84,0.66,20.5,6.05,27.04,7.32,44.37,5.35,22.18,14.54,31.19,0.0,-1.0,2.0,3.0,3.0,14.54,11.06,9.0,2.0,4.0,4.0,5.5136,4.6413,7.39,5.44,9.0264,32.45,2.0
5.19,42.84,11.6,34.87,0.72,32.51,0.78,35.91,3.88,21.94,4.94,28.0,5.57,34.12,0.92,28.51,5.54,15.19,0.77,23.63,13.9,22.7,0.0,-1.0,2.0,2.0,2.0,13.9,11.6,9.0,2.0,4.0,6.0,4.8918,4.2127,4.87,3.88,9.0082,27.65,4.0
13.33,23.07,3.59,19.93,0.52,27.23,0.56,24.42,4.64,24.69,4.81,29.48,0.63,35.55,0.33,32.41,6.94,15.91,3.31,37.04,7.13,33.57,1.0,0.0,1.0,1.0,3.0,13.33,7.13,10.0,1.0,4.0,8.0,4.1627,3.762,5.125,3.31,9.1673,21.13,2.0
0.45,35.35,0.67,19.2,0.28,27.3,1.09,37.48,8.15,10.95,0.33,30.0,12.03,37.27,16.88,19.69,0.28,24.89,0.8,32.71,8.39,45.25,3.0,-1.0,4.0,2.0,3.0,16.88,12.03,7.0,4.0,7.0,6.0,4.4864,5.6231,5.7367,0.67,12.3936,34.3,1.0
1.13,34.97,4.8,28.13,11.89,26.16,2.12,39.34,1.04,32.01,1.16,15.63,4.63,32.0,6.21,19.19,1.15,27.33,1.19,29.67,1.0,24.63,2.0,1.0,2.0,1.0,3.0,11.89,6.21,9.0,2.0,6.0,8.0,3.3018,3.2534,1.64,1.16,8.5882,23.71,0.0
0.58,24.22,0.47,30.47,10.27,23.09,0.4,34.0,2.88,33.7,3.86,24.22,0.39,28.65,5.9,16.46,7.02,41.98,3.59,20.45,9.97,37.37,3.0,0.0,2.0,3.0,1.0,10.27,9.97,9.0,2.0,4.0,7.0,4.1209,3.5562,5.5033,3.59,6.1491,25.52,5.0
1.96,45.35,10.87,18.29,4.2,28.08,4.29,22.03,0.16,18.11,0.24,26.38,0.41,22.76,4.67,36.58,0.11,30.43,11.41,36.63,7.22,9.92,1.0,1.0,3.0,2.0,3.0,11.41,10.87,7.0,4.0,4.0,6.0,4.14,3.976,4.6167,1.96,7.27,35.43,3.0
0.22,24.12,0.79,32.0,4.81,25.84,2.28,36.05,4.21,18.11,0.82,36.36,14.62,17.76,0.41,28.41,4.52,9.63,12.61,34.28,4.61,30.51,4.0,0.0,1.0,3.0,2.0,14.62,12.61,8.0,3.0,4.0,7.0,4.5364,4.6284,3.67,2.28,10.0836,26.73,1.0
4.04,25.53,0.56,20.48,3.72,30.84,5.31,8.41,0.41,16.2,15.28,25.83,7.07,41.68,0.55,24.94,0.61,29.61,4.7,16.61,4.35,21.18,0.0,-1.0,2.0,3.0,1.0,15.28,4.7,9.0,2.0,4.0,8.0,4.2364,4.1184,5.3667,3.72,11.0436,33.27,2.0
0.02,35.2,0.22,27.37,12.63,34.49,13.19,19.73,0.35,30.85,2.67,14.91,1.45,33.11,0.48,21.2,3.68,26.82,0.23,24.08,4.26,41.41,0.0,-1.0,3.0,2.0,3.0,13.19,12.63,9.0,2.0,6.0,7.0,3.5618,4.6252,2.47,0.48,9.6282,26.5,1.0
13.31,23.98,0.13,23.14,0.11,11.67,3.85,31.3,4.37,27.01,0.05,32.2,0.18,27.57,0.2,42.1,0.08,35.86,10.77,35.62,1.06,18.83,1.0,1.0,2.0,2.0,2.0,13.31,10.77,8.0,3.0,7.0,6.0,3.1009,4.4978,0.4567,0.11,10.2091,30.43,0.0
1.01,26.93,0.56,34.88,1.0,38.98,12.11,23.57,0.59,24.56,4.65,32.28,2.33,20.04,1.21,30.14,9.18,16.91,13.61,35.52,4.56,25.89,1.0,1.0,4.0,2.0,2.0,13.61,12.11,10.0,1.0,5.0,8.0,4.6191,4.6068,4.17,1.0,8.9909,22.07,3.0
0.66,19.11,0.81,32.81,0.84,29.5,1.96,35.11,0.91,23.66,5.04,19.22,1.07,26.85,1.65,9.29,4.14,25.07,11.99,27.54,7.22,37.6,0.0,1.0,4.0,1.0,3.0,11.99,5.04,9.0,2.0,5.0,7.0,3.2991,3.425,3.61,1.65,8.6909,28.31,0.0
0.79,35.65,0.14,23.38,7.0,17.68,4.48,22.69,13.06,29.42,4.64,30.52,0.55,11.14,3.88,35.16,0.65,28.0,1.51,37.37,0.46,32.38,0.0,-1.0,4.0,2.0,2.0,13.06,7.0,9.0,2.0,5.0,8.0,3.3782,3.7483,1.03,0.55,9.6818,26.23,0.0
1.29,27.51,3.13,30.75,7.78,18.38,8.38,11.76,1.32,32.46,18.51,18.98,15.18,32.64,2.19,21.18,1.26,36.88,2.46,35.79,1.09,24.48,1.0,1.0,2.0,2.0,3.0,18.51,15.18,8.0,3.0,4.0,7.0,5.69,5.8348,6.1167,2.19,12.82,25.12,0.0
4.49,23.1,0.79,21.35,4.02,27.76,12.86,19.17,6.81,35.45,3.99,18.17,1.05,29.02,0.93,24.28,0.43,17.08,1.67,30.81,7.8,12.45,1.0,0.0,1.0,1.0,3.0,12.86,1.67,9.0,2.0,4.0,8.0,4.0764,3.6633,7.305,6.81,8.7836,23.0,2.0
6.33,36.6,3.28,21.74,2.34,26.78,0.63,32.08,0.27,27.33,0.19,24.69,3.5,18.46,0.49,22.79,0.32,19.43,9.53,33.32,0.0,29.6,2.0,0.0,2.0,3.0,0.0,9.53,3.28,10.0,1.0,6.0,9.0,2.4436,2.9316,4.915,3.5,7.0864,18.14,2.0
0.7,34.01,16.43,28.17,0.82,24.78,5.16,25.82,5.04,30.35,9.73,16.27,0.69,31.84,7.67,38.81,0.76,28.8,4.03,34.94,0.71,36.72,1.0,1.0,4.0,1.0,3.0,16.43,7.67,10.0,1.0,5.0,6.0,4.7036,4.7775,9.73,9.73,11.7264,22.54,2.0
1.32,35.53,1.08,26.35,5.94,37.14,1.05,31.92,3.91,21.79,1.75,33.85,13.66,30.3,5.2,27.35,11.08,17.88,9.39,10.01,1.57,29.12,1.0,-2.0,4.0,1.0,3.0,13.66,1.75,9.0,2.0,3.0,6.0,5.0864,4.2651,8.8033,5.94,8.5736,27.13,4.0
3.29,33.85,0.74,39.49,0.26,27.58,0.32,31.28,3.53,19.75,4.56,23.31,3.94,28.65,1.08,35.1,0.1,9.97,0.67,24.63,9.59,34.92,1.0,-1.0,2.0,2.0,2.0,9.59,4.56,9.0,2.0,6.0,8.0,2.5527,2.7342,1.4567,0.1,7.0373,29.52,0.0
3.7,22.05,0.22,27.39,0.83,38.73,3.67,25.85,0.49,32.99,16.01,29.09,0.56,29.21,0.34,24.78,4.67,17.33,0.07,35.7,0.66,20.64,1.0,1.0,3.0,4.0,1.0,16.01,3.67,10.0,1.0,7.0,9.0,2.8382,4.4571,3.01,0.66,13.1718,21.4,0.0
0.65,28.78,0.91,22.95,0.58,26.93,0.35,30.74,1.21,38.7,0.06,24.63,0.35,34.85,0.53,10.4,0.32,32.37,5.86,39.86,0.14,17.63,3.0,-1.0,2.0,3.0,1.0,5.86,0.91,8.0,3.0,10.0,8.0,0.9964,1.5702,0.6267,0.14,4.8636,29.46,5.0
0.81,20.99,1.02,29.25,8.12,36.73,4.46,29.45,15.23,28.06,4.95,21.37,3.9,25.34,0.86,24.69,0.93,17.19,4.9,17.01,8.42,12.77,0.0,1.0,4.0,2.0,2.0,15.23,4.95,9.0,2.0,4.0,8.0,4.8727,4.2052,7.0,4.46,10.3573,23.96,2.0
0.19,29.42,5.08,16.37,4.31,20.94,0.18,26.71,6.54,44.6,14.0,27.77,5.48,35.66,0.8,13.81,0.12,21.38,0.05,24.67,0.03,18.48,0.0,1.0,4.0,1.0,3.0,14.0,5.08,8.0,3.0,6.0,6.0,3.3436,4.1662,4.2733,0.8,10.6564,30.79,2.0
0.56,24.33,4.45,29.83,0.87,33.36,7.32,39.67,16.51,30.53,0.32,22.01,3.93,27.34,1.03,27.96,4.22,32.8,0.73,30.29,8.93,18.27,2.0,-1.0,2.0,1.0,3.0,16.51,0.32,10.0,1.0,5.0,8.0,4.4427,4.7157,8.125,7.32,12.0673,21.4,2.0
10.11,18.91,0.5,24.37,0.33,32.01,4.32,28.06,0.92,11.08,5.6,39.24,4.36,31.57,0.25,35.77,3.31,24.07,0.43,28.79,11.79,31.17,2.0,1.0,2.0,1.0,3.0,11.79,10.11,9.0,2.0,5.0,7.0,3.8109,3.8483,3.26,0.92,7.9791,28.16,3.0
0.23,32.74,7.45,44.09,4.26,25.73,4.1,28.68,0.56,29.97,0.53,24.62,0.81,27.36,4.13,22.72,0.5,21.01,14.55,30.03,6.48,16.12,1.0,2.0,3.0,1.0,3.0,14.55,4.13,9.0,2.0,5.0,8.0,3.9636,4.1555,6.965,6.48,10.5864,27.97,2.0
4.76,25.83,13.73,31.47,0.59,20.8,0.26,30.0,11.13,17.7,3.82,44.51,0.64,24.93,4.67,20.76,0.53,18.08,3.34,33.41,6.53,11.5,0.0,1.0,4.0,1.0,3.0,13.73,11.13,9.0,2.0,4.0,7.0,4.5455,4.2542,4.5633,3.34,9.1845,33.01,4.0
0.26,21.15,0.65,33.02,6.48,38.36,0.59,29.69,7.93,10.8,13.47,32.21,0.84,24.67,9.61,16.59,5.32,23.53,5.44,32.69,5.65,43.79,3.0,-1.0,4.0,2.0,3.0,13.47,9.61,7.0,4.0,4.0,4.0,5.1127,4.0731,6.6867,5.65,8.3573,32.99,2.0
3.72,32.62,0.68,32.52,1.45,38.87,2.18,27.16,0.53,25.07,7.4,12.26,0.54,35.34,12.76,26.5,0.7,28.97,3.81,27.41,7.17,40.56,1.0,1.0,2.0,1.0,3.0,12.76,3.81,9.0,2.0,5.0,8.0,3.7218,3.7337,7.285,7.17,9.0382,28.3,2.0
15.26,23.06,0.74,28.52,7.33,12.31,5.38,27.06,11.16,31.1,0.59,26.05,5.26,22.32,4.67,17.73,1.07,22.4,6.04,36.23,0.81,18.39,3.0,1.0,1.0,2.0,3.0,15.26,11.16,9.0,2.0,4.0,5.0,5.3009,4.4685,6.0133,4.67,9.9591,23.92,2.0
0.63,32.45,1.07,26.82,1.01,29.6,7.97,33.3,3.6,17.42,0.9,23.82,10.03,21.61,4.44,23.11,5.03,26.55,7.8,43.17,0.75,20.32,0.0,1.0,4.0,1.0,3.0,10.03,7.97,10.0,1.0,5.0,7.0,3.93,3.261,5.7,3.6,6.1,25.75,3.0
0.88,34.62,0.63,31.02,10.72,36.9,4.05,33.87,1.21,38.61,0.62,27.21,0.39,24.78,10.66,23.68,4.96,29.56,2.45,20.87,4.15,26.14,2.0,0.0,1.0,1.0,3.0,10.72,10.66,11.0,0.0,5.0,9.0,3.7018,3.6334,1.83,1.21,7.0182,17.74,1.0
5.15,22.35,11.68,19.84,7.29,35.65,3.91,18.97,11.46,30.95,1.19,32.7,0.98,24.94,3.29,13.42,0.56,29.0,0.62,20.71,0.89,17.13,0.0,1.0,3.0,2.0,2.0,11.68,11.46,9.0,2.0,5.0,6.0,4.2745,4.0047,3.9233,1.19,7.4055,22.23,0.0
5.88,13.22,14.4,18.62,3.36,26.74,4.52,21.0,0.27,21.66,0.35,25.13,8.75,37.28,0.68,30.53,0.6,27.32,0.57,17.93,12.0,31.13,2.0,-2.0,2.0,1.0,3.0,14.4,12.0,10.0,1.0,5.0,7.0,4.6709,4.8201,7.315,5.88,9.7291,24.06,3.0
0.31,24.63,7.74,45.54,13.32,35.49,1.06,28.35,0.36,32.15,11.74,21.65,0.12,35.49,0.81,9.22,6.47,35.25,0.99,30.68,5.54,16.48,1.0,1.0,4.0,2.0,1.0,13.32,11.74,8.0,3.0,6.0,5.0,4.4055,4.6439,6.64,5.54,8.9145,36.32,4.0
12.82,23.16,6.83,19.73,7.38,40.7,0.11,37.06,3.62,32.26,0.12,26.93,0.08,22.78,0.03,33.16,4.07,35.82,12.28,34.0,6.92,9.89,0.0,-1.0,4.0,3.0,3.0,12.82,12.28,9.0,2.0,4.0,6.0,4.9327,4.5348,7.0433,6.83,7.8873,30.81,2.0
0.51,21.24,3.43,27.64,10.14,30.54,1.06,24.38,0.86,33.89,12.24,19.09,1.0,27.48,4.55,23.62,0.41,24.06,2.74,31.65,0.91,13.6,1.0,-1.0,1.0,2.0,1.0,12.24,10.14,10.0,1.0,6.0,8.0,3.4409,3.8905,0.885,0.86,8.7991,20.29,5.0
3.11,10.38,5.26,35.64,0.51,28.68,2.95,16.08,0.89,43.28,0.54,24.72,12.67,21.98,0.8,31.86,0.79,34.84,5.3,31.14,3.42,22.82,1.0,-1.0,4.0,3.0,1.0,12.67,5.26,8.0,3.0,5.0,5.0,3.2945,3.4321,2.3167,0.89,9.3755,32.9,0.0
0.66,29.16,0.85,16.41,0.92,21.71,0.9,26.3,5.04,14.63,12.93,34.44,11.31,18.22,3.99,19.8,5.48,24.76,8.3,42.59,0.89,23.63,0.0,1.0,1.0,1.0,3.0,12.93,11.31,9.0,2.0,5.0,6.0,4.6609,4.2639,6.67,5.04,8.2691,27.96,4.0
0.54,24.39,0.76,30.8,10.93,27.92,0.88,35.33,3.87,32.71,3.91,28.77,0.62,27.22,1.5,17.79,3.96,40.1,2.49,38.74,1.25,22.35,0.0,2.0,4.0,1.0,3.0,10.93,1.25,9.0,2.0,6.0,8.0,2.7918,2.8875,2.65,1.5,8.1382,22.31,0.0
0.92,28.7,0.97,36.68,4.24,15.1,0.41,24.63,1.62,23.15,7.44,22.39,2.5,32.12,4.25,27.63,0.29,21.5,0.79,32.33,8.31,32.17,1.0,0.0,1.0,3.0,2.0,8.31,7.44,10.0,1.0,5.0,8.0,2.8855,2.7036,2.57,0.97,5.4245,21.58,5.0
0.64,24.42,2.15,20.69,0.7,26.95,11.82,22.15,11.0,34.79,0.86,35.16,0.68,32.86,3.82,46.25,3.73,29.2,1.56,31.34,2.92,8.97,0.0,-4.0,4.0,1.0,3.0,11.82,-1.0,9.0,2.0,4.0,7.0,3.6255,3.8414,4.9725,2.15,8.1945,37.28,4.0
0.73,17.69,0.78,21.13,8.08,13.83,5.57,42.41,0.96,26.27,4.71,21.72,4.5,37.08,0.86,29.23,12.14,29.61,10.72,19.61,4.32,26.85,1.0,0.0,2.0,3.0,2.0,12.14,10.72,8.0,3.0,4.0,6.0,4.8518,3.8561,6.05,4.5,7.2882,28.58,4.0
0.37,25.16,0.34,28.44,8.93,19.05,0.48,10.51,0.53,26.53,0.46,23.0,0.1,18.06,5.75,36.89,0.31,21.42,9.84,31.24,4.0,32.38,2.0,0.0,1.0,3.0,2.0,9.84,8.93,9.0,2.0,7.0,7.0,2.8282,3.5513,3.41,0.48,7.0118,26.38,4.0
0.08,18.6,2.96,18.72,0.06,21.25,0.13,26.91,3.94,26.8,1.13,12.71,12.0,19.81,0.23,36.85,0.22,29.87,10.12,32.09,7.33,11.4,3.0,0.0,3.0,3.0,2.0,12.0,10.12,8.0,3.0,6.0,6.0,3.4727,4.1906,2.8967,0.23,8.5273,25.45,0.0
5.23,38.55,0.2,26.6,0.03,23.67,0.03,34.61,7.84,33.2,2.99,33.45,0.07,30.62,11.12,23.15,4.06,23.72,6.97,16.61,1.19,20.9,4.0,1.0,3.0,3.0,1.0,7.84,2.99,9.0,2.0,5.0,6.0,3.6118,3.6237,6.1275,1.19,4.8245,21.94,2.0
0.5,29.51,5.77,44.38,4.69,22.74,4.51,26.29,0.56,21.14,0.24,24.87,5.07,31.36,0.99,17.86,4.73,15.86,2.15,35.56,17.99,28.55,1.0,1.0,2.0,1.0,3.0,17.99,4.73,9.0,2.0,4.0,7.0,4.2909,4.7772,4.33,2.15,13.6991,28.52,2.0
0.82,23.12,0.51,29.64,11.82,32.84,0.27,26.82,14.3,19.51,2.9,31.08,1.79,20.95,3.4,25.74,0.21,32.34,1.29,38.58,0.59,14.12,0.0,1.0,3.0,2.0,2.0,14.3,11.82,9.0,2.0,6.0,7.0,3.4455,4.6696,1.2233,0.59,10.8545,24.46,1.0
0.61,35.29,7.09,38.44,0.75,30.87,0.66,27.62,1.65,28.16,8.25,17.58,5.77,9.9,11.83,23.89,1.58,42.93,1.64,32.53,0.73,23.2,1.0,-2.0,2.0,2.0,3.0,11.83,7.09,8.0,3.0,4.0,6.0,3.6873,3.7152,5.2,1.58,8.1427,33.03,2.0
0.69,25.79,0.7,32.89,4.66,27.71,5.39,43.22,3.86,21.82,3.88,30.73,1.01,36.03,0.77,22.93,0.82,28.17,2.66,24.63,0.87,31.21,2.0,1.0,2.0,2.0,1.0,3.88,2.66,10.0,1.0,6.0,10.0,2.3009,1.7469,4.625,3.86,1.9955,21.4,5.0
0.97,17.78,0.63,21.94,3.78,15.95,1.38,26.98,1.62,19.7,0.98,36.45,0.71,25.39,2.1,23.02,0.71,29.76,3.17,12.84,1.16,44.66,0.0,-1.0,2.0,3.0,1.0,3.78,1.38,8.0,3.0,7.0,8.0,1.5645,1.0001,1.77,0.98,2.2155,31.82,5.0
12.77,15.66,15.53,29.36,0.7,33.16,5.51,24.77,2.84,17.52,0.52,22.48,0.09,18.79,7.27,33.98,0.38,30.01,0.44,26.33,1.14,8.23,0.0,1.0,4.0,1.0,3.0,15.53,12.77,9.0,2.0,6.0,6.0,4.29,5.183,3.75,1.14,11.24,25.75,2.0
6.25,44.2,1.06,23.18,5.53,22.06,0.63,16.76,0.69,26.06,1.76,8.69,4.61,25.58,18.02,24.53,4.54,31.19,0.88,20.13,1.43,28.95,0.0,-2.0,2.0,2.0,1.0,18.02,4.54,9.0,2.0,5.0,7.0,4.1273,4.8314,4.005,1.76,13.8927,35.51,2.0
0.82,32.4,5.7,11.05,0.54,28.56,0.51,36.81,3.67,31.44,0.45,24.18,6.4,25.12,11.84,31.41,3.41,26.85,4.03,20.62,5.39,36.77,1.0,-1.0,3.0,2.0,2.0,11.84,6.4,10.0,1.0,4.0,7.0,3.8873,3.2923,5.04,4.03,7.9527,25.76,2.0
4.73,29.49,0.92,29.59,8.82,16.35,8.47,34.33,0.92,19.48,3.76,25.28,1.03,32.68,0.42,24.17,11.77,24.15,0.85,21.99,0.58,26.81,0.0,1.0,4.0,2.0,3.0,11.77,0.92,11.0,0.0,6.0,8.0,3.8427,3.8863,8.645,8.47,7.9273,17.98,2.0
0.27,21.77,0.32,25.81,0.57,29.47,6.93,12.17,0.19,23.63,0.2,17.36,20.92,26.75,2.78,17.68,1.34,33.94,1.97,23.78,6.35,31.9,0.0,0.0,1.0,2.0,1.0,20.92,2.78,9.0,2.0,6.0,7.0,3.8036,5.884,4.8733,1.34,17.1164,21.77,0.0
11.22,16.9,0.07,24.77,6.82,36.5,4.99,43.24,0.09,17.39,0.33,21.45,3.84,19.48,4.48,28.53,5.55,10.39,10.84,33.09,0.05,28.45,3.0,0.0,1.0,2.0,3.0,11.22,10.84,8.0,3.0,4.0,6.0,4.3891,3.9155,5.7867,4.99,6.8309,32.85,4.0
7.08,30.47,4.81,24.85,0.63,25.82,0.5,17.78,4.32,20.52,0.75,28.66,15.67,21.85,7.85,42.81,3.97,34.95,6.18,8.52,0.83,22.39,1.0,1.0,4.0,2.0,3.0,7.08,-1.0,8.0,3.0,4.0,6.0,4.7809,4.3014,8.4175,3.97,4.0009,34.29,0.0
0.64,22.54,7.37,34.09,0.47,26.12,0.55,18.77,4.06,22.35,0.45,28.78,15.61,26.72,3.88,19.16,4.0,26.0,2.79,30.58,6.99,14.83,2.0,0.0,2.0,1.0,3.0,15.61,3.88,10.0,1.0,4.0,8.0,4.2555,4.3076,5.7167,2.79,11.3545,19.26,2.0
12.75,36.79,4.75,19.73,13.03,21.54,1.0,24.46,3.04,39.95,5.35,32.89,5.39,28.07,1.41,35.53,1.35,28.81,3.12,9.15,1.18,32.66,0.0,3.0,3.0,2.0,3.0,13.03,12.75,8.0,3.0,4.0,4.0,4.7609,4.1388,3.6367,3.04,8.2691,30.8,1.0
12.64,23.28,0.45,31.92,0.79,35.38,11.9,34.86,4.89,31.89,2.92,38.85,0.58,28.23,5.65,28.28,0.67,24.06,3.79,24.3,1.24,19.65,0.0,1.0,2.0,1.0,3.0,12.64,11.9,10.0,1.0,5.0,7.0,4.1382,4.2091,2.65,1.24,8.5018,19.2,3.0
0.95,35.81,1.2,25.0,8.06,36.22,7.92,19.4,4.89,32.76,4.72,21.03,1.29,30.89,4.94,28.75,6.13,13.91,1.17,28.34,5.52,40.64,0.0,0.0,1.0,1.0,2.0,8.06,7.92,8.0,3.0,4.0,7.0,4.2536,2.5704,5.825,5.52,3.8064,26.73,5.0
7.13,8.03,0.39,24.07,4.8,27.87,0.26,21.22,0.56,27.29,1.52,43.3,3.34,33.18,18.14,29.33,7.82,17.8,0.73,30.32,0.95,34.1,0.0,0.0,3.0,2.0,2.0,18.14,7.82,9.0,2.0,5.0,7.0,4.1491,5.136,4.325,1.52,13.9909,35.27,0.0
0.74,42.4,12.92,39.07,0.2,35.68,0.48,29.18,2.84,22.48,0.37,32.78,4.56,29.83,4.61,35.09,4.55,17.28,0.22,24.68,15.13,22.43,0.0,-1.0,2.0,3.0,0.0,15.13,12.92,9.0,2.0,5.0,7.0,4.2382,4.955,2.71,0.74,10.8918,25.12,1.0
0.2,27.35,0.33,29.99,6.09,39.74,9.63,20.15,3.18,34.67,0.71,22.7,17.58,28.63,4.45,24.21,5.05,27.88,8.75,13.59,0.81,19.25,1.0,-3.0,4.0,1.0,3.0,17.58,9.63,8.0,3.0,4.0,5.0,5.1618,5.037,6.0067,3.18,12.4182,26.15,3.0
0.14,28.87,0.37,32.13,13.97,19.25,5.11,30.95,3.11,37.61,1.58,19.28,10.11,34.74,0.61,35.96,6.87,13.87,5.4,25.2,0.12,24.29,1.0,-1.0,3.0,2.0,2.0,13.97,10.11,8.0,3.0,4.0,5.0,4.3082,4.3525,3.8533,1.58,9.6618,23.74,3.0
1.28,26.76,5.71,31.67,1.3,33.26,1.21,29.92,4.11,38.46,14.28,21.78,1.28,9.83,4.86,27.18,1.0,23.37,1.0,37.05,6.71,32.62,2.0,1.0,2.0,1.0,3.0,14.28,6.71,10.0,1.0,6.0,7.0,3.8855,3.8662,2.695,1.28,10.3945,28.63,0.0
0.69,34.94,9.03,34.54,4.26,31.91,1.68,43.02,11.74,18.15,0.96,31.21,3.95,27.84,3.9,21.78,4.39,8.07,0.81,25.16,1.02,27.4,1.0,-1.0,3.0,1.0,3.0,11.74,9.03,8.0,3.0,4.0,7.0,3.8573,3.4358,3.3233,1.68,7.8827,34.95,4.0
0.67,36.49,3.81,28.64,3.86,33.86,0.84,33.25,0.61,27.28,2.22,20.74,0.89,30.73,4.66,23.81,0.91,23.15,14.1,26.13,2.06,17.38,1.0,1.0,2.0,1.0,3.0,14.1,4.66,10.0,1.0,5.0,9.0,3.1482,3.7324,2.14,2.06,10.9518,19.11,0.0
4.26,23.56,0.72,20.99,10.06,10.38,0.62,17.48,1.1,32.09,1.25,24.2,13.63,20.9,0.97,27.15,8.08,31.09,3.85,27.47,9.47,36.06,1.0,-4.0,3.0,1.0,3.0,13.63,8.08,9.0,2.0,5.0,7.0,4.91,4.4143,9.765,9.47,8.72,25.68,2.0
5.6,32.35,0.33,24.85,0.52,9.7,0.31,30.57,3.65,26.83,3.2,21.6,1.76,32.61,0.36,19.76,4.77,37.92,0.47,28.09,0.74,45.01,1.0,1.0,4.0,3.0,1.0,5.6,1.76,8.0,3.0,6.0,7.0,1.9736,1.8901,2.01,0.52,3.6264,35.31,5.0
0.48,29.18,4.04,29.27,5.64,14.83,0.66,25.38,4.91,21.08,1.59,35.71,11.07,33.44,0.62,21.0,0.64,18.53,6.85,44.88,10.93,21.19,1.0,-1.0,2.0,3.0,3.0,11.07,10.93,9.0,2.0,4.0,6.0,4.3118,3.8216,4.6933,1.59,6.7582,30.05,5.0
2.57,28.16,6.63,18.77,5.64,37.33,2.06,24.33,2.1,30.09,3.59,34.41,5.29,23.56,3.96,30.16,0.76,25.37,2.03,33.25,12.6,27.99,0.0,-1.0,2.0,1.0,3.0,12.6,3.59,10.0,1.0,1.0,7.0,4.2936,3.137,5.8533,5.29,8.3064,18.56,2.0
0.39,32.3,0.37,25.51,0.4,35.89,6.73,46.24,6.03,36.13,0.24,29.37,7.67,16.17,18.63,31.2,4.11,27.55,7.05,8.4,2.62,22.34,3.0,1.0,2.0,2.0,2.0,18.63,7.67,8.0,3.0,4.0,6.0,4.9309,5.1705,6.89,6.73,13.6991,37.84,2.0
0.0,34.66,6.54,19.58,6.78,40.31,5.66,10.76,0.26,32.26,3.13,30.74,0.08,27.76,0.02,25.07,2.59,24.34,2.86,38.03,11.32,33.12,0.0,-1.0,1.0,2.0,2.0,11.32,6.54,8.0,3.0,4.0,7.0,3.5673,3.4863,5.1,2.86,7.7527,29.55,0.0
0.3,29.51,0.49,25.72,7.58,12.85,8.11,37.86,0.05,21.36,1.27,34.05,0.51,27.84,11.29,18.11,0.2,32.74,0.27,22.88,1.4,22.04,1.0,-2.0,2.0,3.0,3.0,1.4,1.27,9.0,2.0,8.0,8.0,2.8609,3.8723,8.9933,7.58,2.6809,25.01,1.0
4.24,31.31,3.48,27.87,11.68,29.35,8.01,39.79,0.1,23.25,0.19,34.5,0.26,29.99,5.34,14.29,0.38,26.62,0.36,27.54,2.71,24.31,1.0,-1.0,3.0,1.0,3.0,11.68,2.71,10.0,1.0,5.0,8.0,3.3409,3.6199,6.675,5.34,8.3391,25.5,2.0
5.57,8.58,10.57,19.65,0.84,21.48,0.81,29.58,1.16,26.36,2.24,33.55,6.68,28.44,6.94,24.02,6.04,39.37,0.63,18.45,12.02,33.73,1.0,0.0,3.0,3.0,3.0,12.02,10.57,9.0,2.0,4.0,5.0,4.8636,3.8661,4.6167,2.24,7.1564,30.79,1.0
0.55,25.93,4.19,22.58,0.36,22.52,0.97,33.09,14.38,21.28,2.56,37.51,0.68,16.6,0.4,18.11,0.52,29.46,2.04,30.49,10.35,33.49,1.0,-1.0,2.0,3.0,1.0,14.38,10.35,10.0,1.0,6.0,8.0,3.3636,4.472,1.8567,0.97,11.0164,20.91,1.0
3.65,30.88,3.34,26.89,9.37,33.02,6.77,40.03,0.37,24.02,0.25,34.91,0.17,29.23,5.2,21.55,0.24,26.8,0.14,31.81,5.5,24.86,2.0,0.0,1.0,1.0,3.0,9.37,5.5,10.0,1.0,5.0,7.0,3.1818,3.0798,5.985,5.2,6.1882,18.48,4.0
