defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
0.25,18.75,3.73,26.52,3.64,35.36,1.2,30.31,0.8,17.0,4.61,43.24,4.88,9.3,0.69,25.13,0.51,21.78,0.3,29.02,3.25,23.02,1.0,-1.0,2.0,3.0,1.0,4.61,1.2,8.0,3.0,6.0,8.0,2.1691,1.7582,4.26,3.64,2.49,33.94,5.0
0.39,25.99,4.47,29.36,3.02,20.33,7.96,33.45,3.94,15.56,0.59,21.45,0.56,23.49,1.03,17.04,3.42,25.07,0.54,28.1,10.85,21.33,2.0,2.0,2.0,1.0,3.0,10.85,4.47,11.0,0.0,5.0,9.0,3.3427,3.2566,5.95,3.94,7.5073,17.89,2.0
4.36,21.53,1.01,18.62,12.4,15.37,13.94,25.57,1.93,35.26,4.91,24.95,1.32,21.73,1.45,15.71,1.15,9.52,1.1,29.62,0.94,25.11,0.0,-2.0,3.0,2.0,1.0,13.94,1.45,9.0,2.0,6.0,7.0,4.0464,4.5036,5.16,1.15,9.8936,25.74,2.0
13.84,28.8,11.83,19.78,2.19,11.22,4.69,27.5,0.59,23.88,4.84,33.03,0.78,35.3,2.61,18.51,0.54,27.45,1.17,42.97,0.68,30.4,1.0,-4.0,4.0,2.0,3.0,13.84,11.83,8.0,3.0,5.0,6.0,3.9782,4.4468,1.99,1.17,9.8618,31.75,1.0
0.44,28.31,16.64,18.43,0.07,26.0,2.73,35.28,0.14,34.87,8.35,21.7,7.68,10.48,0.61,31.26,0.07,23.07,5.15,18.13,0.55,38.77,1.0,1.0,4.0,3.0,3.0,16.64,8.35,8.0,3.0,6.0,7.0,3.8573,5.0164,4.46,0.55,12.7827,28.29,0.0
12.77,19.96,6.63,10.24,1.23,26.94,1.21,29.19,2.97,19.2,5.11,26.66,0.87,33.06,4.99,40.33,5.77,48.68,0.91,35.35,13.37,36.4,3.0,1.0,3.0,1.0,3.0,13.37,12.77,7.0,4.0,4.0,4.0,5.0755,4.2652,6.2,5.77,8.2945,38.44,4.0
0.51,32.62,7.25,43.34,15.74,22.42,5.35,29.13,0.38,35.37,11.75,35.42,3.34,11.71,0.3,24.07,0.63,26.92,7.76,35.94,7.35,19.2,0.0,-2.0,4.0,1.0,3.0,15.74,11.75,8.0,3.0,4.0,4.0,5.4873,4.881,5.98,3.34,10.2527,31.63,1.0
0.12,17.61,4.58,22.92,14.15,29.34,4.24,27.96,0.08,21.07,0.32,24.76,14.4,18.93,5.35,35.44,3.25,19.82,8.02,13.15,0.21,29.13,1.0,1.0,1.0,2.0,2.0,14.4,14.15,9.0,2.0,4.0,7.0,4.9745,5.0272,6.685,5.35,9.4255,22.29,4.0
4.71,18.93,4.19,28.12,12.32,35.28,7.27,39.94,13.85,22.92,0.3,23.75,0.76,31.74,1.14,36.28,0.67,28.39,4.18,33.63,8.66,10.46,0.0,-2.0,3.0,1.0,3.0,13.85,12.32,8.0,3.0,4.0,6.0,5.2773,4.52,6.88,4.71,8.5727,29.48,4.0
0.54,26.84,12.89,35.23,0.65,30.72,5.57,26.68,1.58,20.91,0.58,39.05,0.21,35.75,5.28,14.99,16.19,20.14,0.12,23.35,4.94,31.9,1.0,1.0,4.0,1.0,3.0,16.19,12.89,10.0,1.0,5.0,7.0,4.4136,5.2301,2.48,0.58,11.7764,24.06,1.0
3.55,26.75,2.82,47.04,0.35,31.72,3.09,38.31,3.83,17.37,0.62,35.35,12.21,36.73,0.56,24.29,0.37,28.58,4.64,7.95,16.49,16.52,3.0,0.0,3.0,2.0,3.0,16.49,12.21,7.0,4.0,4.0,6.0,4.4118,4.9923,3.7633,2.82,12.0782,39.09,1.0
1.01,30.01,0.82,33.12,4.57,32.73,0.8,27.3,9.73,12.84,16.54,31.62,0.79,36.01,2.54,15.97,0.75,22.66,1.16,44.24,4.58,22.94,1.0,-1.0,2.0,2.0,3.0,16.54,2.54,8.0,3.0,6.0,7.0,3.9355,4.7774,5.445,1.16,12.6045,31.4,2.0
0.87,28.54,15.42,20.08,0.16,32.0,1.8,41.7,11.86,33.77,0.72,24.03,5.14,31.85,5.29,25.41,0.54,35.61,3.78,19.46,6.24,14.24,1.0,1.0,1.0,1.0,3.0,15.42,11.86,8.0,3.0,4.0,4.0,4.7109,4.7365,3.94,1.8,10.7091,27.46,3.0
0.65,30.4,0.68,32.8,8.25,37.54,4.64,18.03,2.68,27.08,0.75,35.04,0.46,26.95,6.52,14.06,12.84,28.33,1.12,22.31,3.63,30.88,1.0,1.0,2.0,2.0,3.0,12.84,4.64,9.0,2.0,5.0,7.0,3.8382,3.7923,7.385,6.52,9.0018,23.48,5.0
0.67,19.98,5.44,20.34,0.52,22.79,1.37,9.79,1.2,32.88,9.28,16.12,18.76,30.29,6.25,42.73,3.9,24.33,0.41,29.84,0.54,16.48,0.0,1.0,2.0,1.0,3.0,18.76,9.28,9.0,2.0,6.0,6.0,4.3945,5.3427,2.94,1.2,14.3655,32.94,1.0
14.18,29.91,2.44,34.88,0.03,31.95,0.6,44.77,4.19,18.45,0.1,24.13,2.92,27.61,1.95,31.74,0.21,36.69,0.55,18.7,0.1,26.9,0.0,-3.0,3.0,3.0,1.0,14.18,2.44,8.0,3.0,6.0,7.0,2.4791,3.9316,1.78,0.55,11.7009,26.32,0.0
14.0,35.63,0.39,22.33,0.3,31.81,5.44,24.56,9.8,7.87,13.96,20.83,1.52,29.62,3.63,17.3,1.48,26.3,1.49,43.89,0.72,34.97,1.0,-1.0,4.0,3.0,3.0,14.0,13.96,8.0,3.0,5.0,5.0,4.7936,5.0848,4.9733,1.49,9.2064,36.02,2.0
0.77,16.92,0.7,20.33,8.63,39.42,7.39,10.61,2.87,31.38,13.35,27.4,8.62,18.76,4.48,25.25,8.0,34.05,0.84,26.47,1.07,23.77,2.0,1.0,3.0,1.0,3.0,13.35,8.62,8.0,3.0,4.0,6.0,5.1564,4.0942,8.0067,7.39,8.1936,28.81,2.0
7.6,10.41,9.53,34.33,3.0,22.5,6.95,37.83,0.79,28.91,12.35,22.83,0.85,31.67,4.56,32.0,4.89,26.36,1.03,34.17,1.27,24.72,3.0,0.0,1.0,1.0,3.0,12.35,9.53,10.0,1.0,4.0,7.0,4.8018,3.7356,5.85,3.0,7.5482,27.42,4.0
2.93,20.79,0.58,26.33,13.51,25.02,0.5,32.99,0.5,21.33,0.52,16.84,0.23,29.67,0.33,23.63,0.7,44.77,0.58,19.0,0.36,37.9,1.0,-1.0,2.0,3.0,1.0,13.51,0.58,9.0,2.0,9.0,8.0,1.8855,3.7444,0.52,0.36,11.6245,27.93,0.0
8.8,25.81,8.64,20.5,7.58,15.71,1.24,35.87,0.85,30.58,1.03,34.79,2.05,31.78,1.41,26.78,0.3,24.54,0.82,28.46,6.47,40.8,1.0,-3.0,3.0,3.0,2.0,8.8,1.24,9.0,2.0,6.0,7.0,3.5627,3.3311,7.5633,6.47,5.2373,25.09,1.0
0.35,31.48,4.99,35.1,0.19,17.69,0.63,21.97,7.97,12.79,13.36,20.53,0.85,25.84,18.76,34.28,2.73,19.57,4.57,27.02,5.64,44.2,0.0,-1.0,2.0,1.0,3.0,18.76,13.36,8.0,3.0,4.0,6.0,5.4582,5.6614,6.2,4.99,13.3018,31.41,3.0
7.65,12.42,14.85,20.65,4.36,28.73,4.91,22.55,0.27,19.88,0.16,32.03,0.45,29.15,5.41,34.64,3.54,43.4,0.97,23.31,15.65,34.73,0.0,0.0,1.0,3.0,3.0,15.65,14.85,9.0,2.0,4.0,6.0,5.2927,5.2396,5.5333,3.54,10.3573,30.98,3.0
0.85,19.03,3.81,24.17,3.88,30.23,4.13,27.21,6.67,33.72,0.78,29.82,0.71,25.88,0.74,21.53,8.91,21.6,6.17,14.74,0.94,23.45,1.0,0.0,1.0,1.0,2.0,8.91,3.88,11.0,0.0,5.0,8.0,3.4173,2.7532,6.42,6.17,5.4927,18.98,5.0
0.68,28.5,3.76,24.82,2.57,34.52,11.69,31.24,10.5,17.77,0.64,11.42,0.38,22.75,0.75,43.69,0.57,26.3,0.29,18.74,3.63,21.41,1.0,0.0,2.0,1.0,3.0,11.69,10.5,8.0,3.0,6.0,6.0,3.2236,3.9139,1.32,0.64,8.4664,32.27,0.0
0.81,18.38,11.14,18.6,0.69,26.1,0.88,29.52,14.79,35.81,0.7,21.44,1.79,44.5,1.07,23.74,5.24,23.55,5.75,34.07,2.75,14.07,0.0,-1.0,3.0,2.0,2.0,14.79,11.14,8.0,3.0,5.0,6.0,4.1464,4.5583,3.43,1.79,10.6436,30.43,3.0
0.35,17.85,7.18,30.24,0.1,24.35,0.14,21.29,1.34,21.93,0.04,26.25,5.94,43.98,0.38,15.02,6.02,36.5,4.87,18.51,0.2,29.32,3.0,1.0,4.0,2.0,2.0,7.18,6.02,9.0,2.0,7.0,8.0,2.4145,2.7765,3.16,0.38,4.7655,28.96,5.0
1.12,23.2,12.58,36.88,1.1,27.22,1.1,33.98,3.53,17.15,7.44,13.67,14.61,19.33,7.56,44.67,1.33,30.52,5.12,28.61,1.08,37.27,0.0,3.0,4.0,2.0,3.0,14.61,12.58,7.0,4.0,5.0,5.0,5.1427,4.6571,6.1767,3.53,9.4673,31.0,2.0
0.68,32.18,0.66,26.91,8.85,14.26,0.89,21.45,0.84,29.72,11.61,36.98,16.65,24.36,3.66,17.57,0.59,24.01,2.53,29.68,0.51,34.93,1.0,0.0,1.0,3.0,3.0,16.65,11.61,9.0,2.0,6.0,7.0,4.3155,5.2939,4.4667,0.89,12.3345,22.72,0.0
9.93,44.85,20.09,14.67,10.35,28.04,0.71,36.85,1.07,20.95,6.28,21.59,9.28,9.93,1.53,29.32,1.38,42.23,19.28,26.14,16.02,39.6,3.0,1.0,1.0,3.0,3.0,20.09,19.28,7.0,4.0,3.0,3.0,8.72,6.9591,8.4967,6.28,11.37,34.92,2.0
1.0,35.96,2.99,18.8,1.11,23.26,0.94,31.98,2.05,9.07,10.81,35.19,1.15,28.6,14.76,19.25,4.31,30.55,5.32,26.43,1.61,39.85,0.0,-2.0,4.0,1.0,3.0,14.76,10.81,7.0,4.0,4.0,5.0,4.1864,4.3587,2.2167,1.61,10.5736,30.78,1.0
11.52,20.14,7.0,40.57,0.48,32.36,0.52,27.33,3.11,20.61,0.46,35.57,4.83,34.76,0.38,24.05,1.29,30.64,5.37,16.87,9.54,31.95,0.0,-2.0,4.0,3.0,3.0,11.52,9.54,9.0,2.0,5.0,7.0,4.0455,3.7786,5.16,3.11,7.4745,23.7,3.0
0.84,30.38,0.9,27.07,12.15,22.95,4.99,25.75,4.94,31.41,1.71,42.96,0.57,34.9,7.77,16.33,3.54,20.88,11.94,33.9,1.03,24.79,1.0,1.0,2.0,2.0,2.0,12.15,11.94,9.0,2.0,4.0,7.0,4.58,4.1284,4.34,1.71,7.57,26.63,4.0
0.23,32.45,0.26,20.4,14.46,28.79,5.67,34.83,6.14,19.99,0.77,23.97,4.8,29.19,7.5,14.86,4.82,25.39,0.88,28.3,9.07,38.97,0.0,-1.0,2.0,2.0,3.0,14.46,6.14,9.0,2.0,4.0,6.0,4.9636,4.2017,8.285,7.5,9.4964,24.11,2.0
18.72,26.06,4.17,25.83,0.66,25.43,0.55,21.26,0.44,29.79,5.58,15.69,0.17,18.34,6.31,43.97,2.27,17.81,5.11,20.81,1.14,35.62,0.0,1.0,3.0,2.0,2.0,18.72,2.27,9.0,2.0,5.0,6.0,4.1018,5.11,4.3433,1.14,14.6182,28.28,0.0
7.26,39.56,5.43,24.83,0.77,30.78,0.66,23.43,1.35,35.56,4.62,31.36,2.04,21.26,5.44,31.68,7.96,34.71,0.96,33.06,0.51,27.37,1.0,1.0,2.0,1.0,3.0,7.96,5.43,10.0,1.0,5.0,7.0,3.3636,2.7007,3.55,1.35,4.5964,18.3,2.0
12.8,20.43,3.69,19.23,0.45,27.74,0.49,35.37,2.93,27.4,3.82,9.66,0.23,23.71,4.64,31.43,0.43,30.81,4.79,43.41,11.53,36.0,0.0,-2.0,1.0,1.0,3.0,12.8,11.53,8.0,3.0,4.0,6.0,4.1636,4.1345,4.305,3.82,8.6364,33.75,4.0
7.01,25.9,7.21,35.71,0.29,28.96,1.94,20.37,6.05,12.03,0.46,25.09,10.54,20.03,0.88,31.86,0.82,34.3,1.9,35.87,4.51,29.73,1.0,0.0,1.0,2.0,2.0,10.54,7.21,10.0,1.0,4.0,7.0,3.7827,3.3149,5.0,1.94,6.7573,23.84,5.0
0.55,36.02,12.92,35.31,0.48,24.16,1.22,37.2,0.66,28.49,16.78,22.71,0.75,22.73,0.49,17.29,1.8,27.59,6.19,10.98,0.43,33.58,1.0,0.0,1.0,3.0,2.0,16.78,12.92,9.0,2.0,7.0,7.0,3.8427,5.486,2.6333,0.49,12.9373,26.22,5.0
3.27,43.83,5.57,38.45,0.64,27.06,0.62,25.33,0.6,31.22,2.61,23.61,0.65,35.09,4.73,29.27,1.61,20.45,4.9,31.9,15.52,28.39,0.0,0.0,1.0,1.0,3.0,15.52,5.57,10.0,1.0,4.0,8.0,3.7018,4.1474,2.4967,1.61,11.8182,23.38,2.0
0.71,24.2,10.17,31.92,0.88,32.09,3.95,30.81,4.01,25.64,4.09,19.08,0.82,29.13,1.55,37.19,0.58,34.45,15.92,19.47,1.8,9.69,1.0,1.0,3.0,1.0,3.0,15.92,10.17,8.0,3.0,4.0,7.0,4.0436,4.6059,2.48,1.55,11.8764,27.5,2.0
3.36,25.64,0.16,21.22,7.54,37.76,0.37,17.06,5.08,33.47,0.14,24.87,0.02,28.83,8.23,18.17,12.48,30.64,3.92,21.65,6.62,12.77,0.0,-1.0,1.0,2.0,2.0,12.48,8.23,9.0,2.0,4.0,6.0,4.3564,3.9086,6.4133,5.08,8.1236,24.99,2.0
0.64,35.8,8.01,29.34,0.77,31.91,2.74,32.18,0.88,27.05,7.27,38.11,3.77,23.55,7.14,20.05,0.64,29.4,4.75,27.28,0.61,22.74,1.0,1.0,3.0,1.0,3.0,8.01,3.77,11.0,0.0,5.0,8.0,3.3836,2.8428,7.205,7.14,4.6264,18.06,5.0
7.69,37.62,16.81,17.09,4.67,28.07,5.44,18.3,0.28,17.6,5.01,34.41,0.63,20.91,7.75,11.69,0.52,30.59,14.5,31.62,0.63,26.75,3.0,1.0,4.0,1.0,3.0,16.81,14.5,8.0,3.0,4.0,5.0,5.8118,5.3777,6.8167,5.01,10.9982,25.93,3.0
0.48,21.67,4.46,23.25,0.53,17.46,5.81,15.35,4.09,18.8,16.8,26.07,5.58,34.11,7.2,42.52,0.73,25.03,0.73,28.82,4.36,27.11,0.0,-1.0,3.0,1.0,3.0,16.8,5.58,9.0,2.0,4.0,7.0,4.6155,4.4909,6.505,5.81,12.1845,27.17,2.0
5.03,28.56,13.62,33.98,0.56,26.73,0.29,35.25,12.04,19.45,1.28,43.73,0.85,30.65,4.43,32.84,0.92,17.79,0.49,8.85,0.43,22.78,1.0,-1.0,2.0,2.0,3.0,13.62,12.04,7.0,4.0,7.0,5.0,3.6309,4.6162,0.8967,0.49,9.9891,34.88,0.0
0.3,23.71,4.6,20.56,0.34,35.8,0.83,32.38,1.03,43.21,12.27,31.6,0.89,28.44,14.25,21.64,4.27,32.28,5.15,24.18,7.58,16.48,1.0,0.0,1.0,1.0,3.0,14.25,12.27,9.0,2.0,5.0,6.0,4.6827,4.6566,4.4033,1.03,9.5673,26.73,4.0
13.27,42.53,17.44,36.48,4.76,19.64,15.3,13.76,0.35,24.51,18.85,19.98,0.69,30.15,0.95,36.65,23.97,28.61,13.73,27.79,12.23,39.43,0.0,1.0,3.0,3.0,3.0,18.85,17.44,8.0,3.0,3.0,3.0,11.0491,7.7668,14.325,4.76,8.7318,28.77,2.0
0.19,32.23,5.9,39.11,6.57,18.58,0.15,28.61,0.3,36.02,3.86,27.4,2.27,29.21,0.25,23.89,5.67,34.23,14.73,25.87,4.09,31.61,1.0,0.0,1.0,1.0,3.0,14.73,5.67,10.0,1.0,4.0,7.0,3.9982,4.1368,4.9133,2.27,10.7318,20.53,0.0
0.51,17.65,5.62,35.5,4.64,28.09,3.7,12.93,7.0,44.22,0.57,26.35,14.32,27.89,0.56,29.27,0.47,22.52,4.85,20.54,1.81,8.96,3.0,-2.0,3.0,1.0,3.0,14.32,3.7,7.0,4.0,4.0,6.0,4.0045,3.9587,4.81,1.81,10.3155,35.26,2.0
0.77,29.42,0.82,27.49,9.15,10.25,0.64,20.81,4.77,35.39,0.53,23.0,13.76,32.3,0.61,17.26,10.51,17.42,4.14,26.33,7.75,43.96,3.0,1.0,1.0,2.0,2.0,13.76,10.51,8.0,3.0,5.0,6.0,4.8591,4.5336,8.45,7.75,8.9009,33.71,3.0
0.72,24.76,0.45,21.57,6.56,7.78,12.78,18.96,11.69,39.68,3.43,32.09,0.5,17.06,0.5,29.95,13.29,10.72,16.09,24.31,13.06,32.58,0.0,-1.0,2.0,1.0,3.0,16.09,13.06,8.0,3.0,4.0,5.0,7.1882,5.9826,10.5133,6.56,8.9018,31.9,2.0
0.69,36.35,2.65,22.29,0.79,23.42,1.01,31.57,5.86,34.59,1.18,28.13,5.13,37.5,13.27,22.14,3.53,30.58,3.87,26.87,7.85,12.58,0.0,1.0,3.0,1.0,3.0,13.27,5.86,10.0,1.0,4.0,7.0,4.1664,3.6357,5.21,2.65,9.1036,24.92,0.0
0.63,24.89,0.15,35.79,7.46,44.48,15.32,33.65,3.87,36.45,0.41,33.25,14.74,21.33,3.13,26.43,1.61,31.06,5.61,12.6,0.72,27.41,0.0,-2.0,4.0,1.0,3.0,15.32,14.74,9.0,2.0,4.0,7.0,4.8773,5.2734,5.6467,3.87,10.4427,31.88,5.0
0.42,32.54,5.29,11.71,7.44,43.43,0.51,28.78,0.29,35.53,4.63,35.81,0.29,24.06,17.59,24.77,11.81,37.48,4.34,28.05,4.58,20.28,0.0,1.0,4.0,1.0,3.0,17.59,11.81,9.0,2.0,4.0,7.0,5.1991,5.1939,5.77,4.58,12.3909,31.72,2.0
3.57,25.23,0.77,26.66,0.5,18.72,0.81,35.26,2.63,18.27,3.71,18.84,0.64,21.66,11.36,24.24,0.78,16.46,0.59,29.09,0.87,23.72,1.0,1.0,2.0,3.0,1.0,11.36,2.63,10.0,1.0,7.0,9.0,2.3845,3.0682,1.7667,0.78,8.9755,18.8,0.0
1.78,28.86,0.22,26.92,0.48,15.37,2.99,24.11,0.47,17.95,0.69,20.63,0.04,22.5,0.33,29.55,0.92,33.75,0.62,24.8,3.04,19.75,0.0,-1.0,4.0,2.0,1.0,3.04,-1.0,11.0,0.0,8.0,11.0,1.0527,1.0214,1.06,0.48,1.9873,18.38,5.0
1.26,27.35,1.41,9.17,0.67,32.78,0.98,30.85,2.64,16.03,0.75,24.84,13.53,23.59,0.48,34.98,0.67,28.86,1.15,38.73,9.43,34.19,1.0,1.0,2.0,3.0,1.0,13.53,9.43,9.0,2.0,8.0,7.0,2.9973,4.1306,1.7333,1.15,10.5327,29.56,1.0
6.92,41.83,12.81,14.89,4.54,26.64,5.24,17.81,0.03,17.88,0.01,29.79,4.17,35.25,0.56,21.3,6.98,8.44,0.5,27.23,15.12,32.8,0.0,1.0,4.0,1.0,3.0,15.12,12.81,8.0,3.0,4.0,5.0,5.1709,4.8731,6.0233,4.17,9.9491,33.39,2.0
14.43,20.19,0.03,26.85,13.53,35.15,0.47,35.71,0.71,32.53,4.54,31.91,7.79,10.18,8.01,29.65,0.03,23.78,6.23,16.52,1.85,43.04,1.0,1.0,3.0,3.0,3.0,14.43,13.53,8.0,3.0,4.0,5.0,5.2382,5.0261,5.29,1.85,9.1918,32.86,4.0
0.81,35.0,10.67,36.3,4.77,26.08,1.47,42.67,11.26,22.7,1.08,30.43,4.4,16.53,4.32,32.38,1.54,9.76,1.03,23.21,1.09,26.71,1.0,0.0,1.0,2.0,2.0,11.26,10.67,8.0,3.0,5.0,6.0,3.8582,3.6466,2.47,1.47,7.4018,32.91,2.0
4.44,29.58,16.16,28.26,3.5,34.86,0.06,25.12,3.26,21.44,0.23,20.88,2.28,44.03,0.28,28.75,4.31,26.68,4.32,17.61,0.55,33.29,2.0,-1.0,3.0,1.0,3.0,16.16,3.26,9.0,2.0,4.0,8.0,3.5809,4.3229,3.3,2.28,12.5791,26.42,2.0
0.92,26.39,9.26,35.16,5.59,24.25,4.09,17.7,4.56,33.76,0.78,21.57,2.37,7.52,0.49,29.89,1.26,44.97,9.47,12.93,0.63,17.41,3.0,0.0,1.0,2.0,3.0,9.47,9.26,7.0,4.0,5.0,6.0,3.5836,3.1941,1.815,1.26,5.8864,37.45,1.0
0.81,25.86,12.89,18.65,1.72,24.18,0.64,21.92,7.39,10.85,1.29,35.19,0.93,17.15,12.36,34.16,6.88,42.32,0.69,28.61,0.77,18.41,1.0,-1.0,4.0,3.0,3.0,12.89,12.36,7.0,4.0,6.0,6.0,4.2155,4.6026,5.1867,1.29,8.6745,31.47,2.0
0.87,32.07,17.48,18.22,0.49,26.58,12.46,32.48,1.63,35.82,5.27,31.01,6.48,8.18,6.57,25.37,0.57,23.96,6.68,16.49,7.43,37.93,1.0,1.0,2.0,1.0,3.0,17.48,12.46,8.0,3.0,3.0,4.0,5.9936,5.0666,6.8633,6.48,11.4864,29.75,3.0
1.21,21.06,1.09,25.88,0.93,29.28,6.67,25.08,1.1,14.04,0.9,23.71,1.8,32.39,18.26,24.13,4.05,26.68,0.86,18.12,1.53,34.5,4.0,0.0,1.0,2.0,2.0,18.26,1.8,10.0,1.0,6.0,8.0,3.4909,4.9738,3.885,1.1,14.7691,20.46,0.0
3.01,22.66,0.13,26.71,0.1,21.64,1.54,18.5,0.08,18.45,0.28,28.58,0.43,24.66,1.94,30.52,1.51,14.9,5.37,26.1,3.98,34.71,0.0,-1.0,3.0,1.0,1.0,5.37,1.54,10.0,1.0,5.0,9.0,1.67,1.6995,2.745,1.51,3.7,19.81,5.0
4.48,29.43,0.7,33.08,0.66,22.46,7.7,38.18,0.68,26.95,8.44,19.72,3.71,34.87,15.06,31.24,7.33,15.0,0.52,36.92,0.57,29.81,0.0,1.0,2.0,1.0,3.0,15.06,8.44,9.0,2.0,5.0,7.0,4.5318,4.4819,7.515,7.33,10.5282,23.18,2.0
4.23,25.81,13.66,19.51,0.64,26.41,0.71,20.68,15.56,31.79,4.41,8.92,0.49,30.43,4.62,18.24,2.27,32.08,7.88,41.37,0.4,17.96,3.0,-1.0,2.0,1.0,3.0,15.56,13.66,9.0,2.0,4.0,7.0,4.9882,5.0655,4.8533,2.27,10.5718,32.45,4.0
9.32,8.98,12.71,21.72,0.5,27.12,0.43,29.78,0.59,24.73,6.66,35.31,4.45,20.53,5.98,28.25,4.32,45.42,0.33,18.25,16.97,31.67,1.0,0.0,1.0,3.0,3.0,16.97,12.71,8.0,3.0,4.0,5.0,5.66,5.2524,6.7667,4.32,11.31,36.44,2.0
1.1,32.81,5.51,33.04,1.06,28.6,2.33,45.13,2.77,19.65,15.04,35.98,2.41,15.74,5.96,27.66,0.93,24.57,0.79,36.39,11.5,21.27,1.0,3.0,2.0,1.0,3.0,15.04,11.5,8.0,3.0,4.0,4.0,4.4909,4.5248,2.5033,2.33,10.5491,29.39,2.0
3.09,33.82,0.79,34.47,6.89,38.1,12.79,26.93,1.82,17.49,4.79,25.42,1.35,36.97,9.92,11.09,0.82,24.47,0.9,28.62,0.99,31.97,0.0,1.0,4.0,2.0,3.0,12.79,1.35,9.0,2.0,5.0,7.0,4.0136,3.9655,6.21,1.82,8.7764,27.01,2.0
0.4,32.92,0.68,22.6,0.24,29.4,5.59,32.5,15.13,21.88,1.04,17.25,5.31,25.58,0.39,24.7,9.93,38.68,2.07,45.13,6.46,13.15,3.0,1.0,4.0,1.0,3.0,15.13,9.93,8.0,3.0,5.0,5.0,4.2945,4.5927,3.19,1.04,10.8355,31.98,2.0
10.25,29.05,4.39,26.32,4.1,22.54,0.67,24.9,0.36,22.65,4.02,12.8,0.53,27.53,4.05,34.08,3.85,30.49,8.12,19.83,0.35,18.64,1.0,2.0,2.0,1.0,3.0,10.25,8.12,10.0,1.0,4.0,8.0,3.6991,3.0885,3.9733,3.85,6.5509,21.28,1.0
0.61,19.76,0.51,25.93,0.79,17.18,0.54,14.73,0.36,23.36,16.42,29.38,6.68,19.24,4.31,34.16,4.05,23.46,0.94,37.12,0.34,29.63,0.0,0.0,4.0,2.0,3.0,16.42,6.68,9.0,2.0,7.0,7.0,3.2318,4.6417,1.93,0.54,13.1882,22.39,0.0
4.03,22.56,3.12,16.5,0.77,16.65,0.7,18.99,0.82,24.77,1.35,43.38,0.52,21.2,3.85,27.47,3.43,35.85,0.67,29.2,14.79,27.23,1.0,3.0,3.0,1.0,3.0,14.79,0.77,9.0,2.0,6.0,8.0,3.0955,3.9336,2.6333,1.35,11.6945,26.88,0.0
0.75,23.95,0.61,27.45,9.0,18.94,7.73,38.54,0.45,35.24,4.45,29.08,0.99,21.16,6.34,32.99,15.77,26.41,4.36,26.04,0.8,31.05,1.0,1.0,3.0,2.0,2.0,15.77,6.34,10.0,1.0,5.0,7.0,4.6591,4.5968,5.9067,0.99,11.1109,19.6,2.0
1.57,34.15,0.21,23.51,0.25,29.76,7.51,13.2,0.05,33.93,11.59,29.51,0.07,35.42,0.57,42.15,5.33,19.99,0.19,25.45,0.68,34.42,0.0,1.0,3.0,3.0,1.0,5.33,0.25,9.0,2.0,7.0,7.0,2.5473,3.7071,6.5567,0.57,4.3173,28.95,0.0
2.53,21.2,0.64,26.79,0.4,14.01,0.29,33.18,0.27,23.55,11.88,24.23,3.66,17.04,3.54,25.7,0.12,19.0,0.19,31.26,6.5,30.16,0.0,-1.0,3.0,2.0,2.0,11.88,6.5,10.0,1.0,6.0,8.0,2.7291,3.4976,1.45,0.29,9.1509,19.17,0.0
0.34,30.23,9.1,19.18,5.59,24.71,12.14,33.23,3.37,37.43,5.13,29.87,0.6,24.84,0.64,21.99,3.62,42.32,0.4,18.44,5.21,14.46,1.0,0.0,2.0,1.0,3.0,12.14,9.1,8.0,3.0,4.0,4.0,4.1945,3.654,4.415,3.62,7.9455,27.86,2.0
0.77,20.38,0.98,17.19,9.65,42.03,2.08,17.99,13.3,20.33,8.07,34.77,0.72,25.74,11.6,29.95,9.31,11.69,0.35,29.85,0.91,22.16,0.0,-1.0,4.0,3.0,3.0,13.3,11.6,8.0,3.0,5.0,6.0,5.2491,4.8677,9.01,8.07,8.0509,30.34,0.0
0.64,35.26,0.44,23.96,3.12,39.67,15.37,20.54,6.95,30.33,0.72,27.24,3.19,35.56,0.78,11.57,0.45,32.81,8.27,34.53,6.29,19.57,0.0,-2.0,4.0,2.0,1.0,15.37,8.27,9.0,2.0,5.0,6.0,4.2018,4.4735,3.3967,0.78,11.1682,28.1,1.0
0.74,34.8,9.5,20.43,0.43,32.07,5.71,35.94,1.49,21.95,0.99,28.56,3.3,32.52,0.83,11.57,5.61,25.53,5.2,15.87,1.27,36.71,1.0,1.0,4.0,2.0,2.0,9.5,5.71,9.0,2.0,6.0,6.0,3.1882,2.8072,2.4333,0.83,6.3118,25.14,5.0
