defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.0,9.25,0.25,21.09,0.48,29.28,0.57,24.92,1.68,34.25,4.27,26.54,1.93,43.37,4.81,22.49,15.15,31.29,0.45,17.05,4.42,17.04,0.0,3.0,3.0,2.0,2.0,15.15,4.42,8.0,3.0,5.0,7.0,3.1827,4.1272,1.5367,1.0,11.9673,34.12,0.27,4.05,4.54,5.2853,4.836,14.25,5.365,9.785,10.73,0.0,1.0,2.0
6.81,37.62,3.76,26.68,4.19,22.08,0.61,29.81,0.26,17.64,0.48,25.52,5.24,33.56,10.44,19.14,13.89,32.16,0.89,22.83,7.44,13.13,1.0,0.0,4.0,1.0,3.0,13.89,10.44,9.0,2.0,4.0,6.0,4.91,4.2542,6.4967,5.24,8.98,24.49,1.596,7.73,2.8533,3.0684,8.764,13.02,1.725,12.165,3.450000000000001,1.0,1.0,3.0
0.38,34.93,0.27,27.15,16.6,25.35,0.49,24.82,3.92,26.6,2.83,32.76,0.36,32.07,4.77,14.89,2.11,20.05,6.79,34.37,1.21,39.7,1.0,1.0,4.0,3.0,1.0,16.6,6.79,10.0,1.0,5.0,8.0,3.6118,4.5806,2.6967,1.21,12.9882,24.81,1.5512,8.33,1.8725,5.5161,6.296,9.02,4.905,11.695,9.810000000000002,0.0,1.0,1.0
4.05,26.43,0.81,26.72,0.84,24.51,0.57,32.29,7.11,40.35,0.5,29.77,4.28,30.51,7.5,16.2,2.69,20.66,0.78,35.71,17.04,28.87,2.0,-1.0,4.0,1.0,3.0,17.04,2.69,9.0,2.0,5.0,8.0,4.1973,4.747,7.305,7.11,12.8427,24.15,1.6796,11.2,2.4875,5.2343,8.585,8.21,7.175,9.865,14.35,0.0,1.0,2.0
0.55,19.1,0.91,28.06,8.06,13.16,1.12,36.08,3.06,23.81,1.8,24.49,11.69,18.61,14.85,27.34,1.5,17.46,3.32,22.94,1.17,15.14,1.0,0.0,2.0,3.0,2.0,14.85,11.69,9.0,2.0,5.0,7.0,4.3664,4.691,3.56,1.12,10.4836,22.92,0.76,1.55,2.56,5.4982,6.3983,12.2,5.8481,9.2367,3.16,1.0,0.0,0.0
7.43,12.42,0.26,21.93,0.03,29.18,0.0,25.9,4.0,44.09,3.52,21.67,4.03,27.01,3.55,17.61,13.77,31.19,0.04,18.08,2.35,33.76,3.0,0.0,1.0,3.0,1.0,13.77,2.35,9.0,2.0,4.0,8.0,3.5436,3.9256,5.715,4.0,10.2264,31.67,0.2337,9.4,3.7,4.3758,6.8875,2.57,5.71,8.06,11.42,0.0,1.0,2.0
0.64,30.36,10.04,17.76,0.52,26.31,1.61,42.37,11.28,32.58,0.5,22.34,4.84,24.35,1.48,35.46,3.38,29.79,1.43,9.46,0.47,17.93,1.0,0.0,2.0,2.0,3.0,11.28,10.04,8.0,3.0,6.0,6.0,3.29,3.7149,1.5067,1.43,7.99,32.91,0.73,5.44,4.11,4.5017,5.168,14.82,0.62,10.66,1.2400000000000002,1.0,0.0,0.0
6.8,19.44,4.71,37.8,9.11,38.85,0.51,34.66,11.24,24.33,0.83,28.05,0.87,25.49,4.57,32.36,4.34,26.21,5.06,29.33,0.68,31.15,1.0,-1.0,1.0,1.0,3.0,11.24,4.71,10.0,1.0,4.0,7.0,4.4291,3.4306,7.955,6.8,6.8109,19.41,0.3003,6.15,4.6567,2.4489,7.965,13.47,3.265,7.975,6.53,0.0,1.0,4.0
8.1,10.82,9.74,29.07,0.45,29.83,1.76,19.83,7.1,42.41,0.64,24.55,10.75,18.23,0.63,27.43,0.58,34.13,3.13,32.94,4.58,28.47,1.0,-1.0,4.0,2.0,3.0,10.75,9.74,8.0,3.0,4.0,7.0,4.3145,3.7767,5.6533,1.76,6.4355,31.59,0.725,4.47,3.855,3.132,7.49,10.84,0.505,10.245,1.0099999999999998,0.0,0.0,5.0
1.34,24.3,7.41,35.55,10.06,11.25,0.72,17.38,0.79,26.95,11.76,32.39,0.72,29.56,9.3,17.79,0.8,21.99,5.51,23.16,7.73,43.09,1.0,1.0,4.0,2.0,1.0,11.76,9.3,8.0,3.0,5.0,5.0,5.1036,4.1406,8.4,7.41,6.6564,31.84,2.127,6.4,2.5233,1.5909,9.252,14.6,1.23,10.53,2.459999999999999,0.0,1.0,2.0
0.69,30.07,8.22,42.76,7.93,19.61,0.36,27.12,0.48,34.97,2.31,21.05,0.72,22.97,10.17,32.83,10.63,23.02,5.49,29.31,0.79,32.62,1.0,1.0,4.0,2.0,3.0,10.63,10.17,9.0,2.0,5.0,6.0,4.3445,4.008,6.1533,2.31,6.2855,23.15,2.0932,12.0,1.87,2.9646,7.852,9.81,0.23,10.4,0.4600000000000008,1.0,0.0,5.0
4.2,22.28,10.07,32.25,3.6,31.0,0.51,21.26,0.44,26.85,10.4,18.48,4.2,42.79,4.0,14.18,5.79,9.44,0.92,19.0,0.61,29.74,3.0,-1.0,3.0,2.0,3.0,10.4,10.07,9.0,2.0,4.0,7.0,4.0673,3.3983,4.995,4.2,6.3327,33.35,1.3226,16.82,3.18,2.6822,7.615,13.77,0.165,10.235,0.33,1.0,1.0,2.0
14.25,21.66,0.25,26.79,6.87,42.11,12.19,32.81,0.79,22.86,0.42,32.44,4.64,31.96,4.53,25.59,0.01,35.35,4.91,16.77,0.87,11.37,1.0,1.0,4.0,1.0,3.0,14.25,12.19,8.0,3.0,5.0,6.0,4.5209,4.6886,4.2167,0.87,9.7291,30.74,1.9728,12.49,1.7767,4.5922,7.2883,11.15,4.1312,10.36,2.0600000000000005,1.0,1.0,4.0
0.57,24.39,0.43,26.04,1.21,16.53,0.42,31.74,0.68,36.78,3.76,29.14,0.46,27.62,3.75,34.24,0.65,33.45,8.57,24.33,0.71,29.67,0.0,1.0,4.0,1.0,3.0,8.57,3.75,10.0,1.0,8.0,9.0,1.9282,2.4215,1.21,1.21,6.6418,20.25,1.5206,7.41,1.6133,3.0524,4.51,9.91,2.41,6.16,4.82,0.0,0.0,0.0
0.02,24.27,0.39,36.63,9.02,34.61,5.27,22.16,0.87,30.02,7.31,16.89,0.03,35.19,0.54,12.13,0.29,32.98,0.17,26.68,11.02,20.33,1.0,0.0,2.0,3.0,2.0,11.02,9.02,9.0,2.0,7.0,6.0,3.1755,3.9818,3.925,0.54,7.8445,24.5,0.18,1.44,0.21,3.5884,6.632,14.28,2.3834,8.4367,2.0,0.0,0.0,0.0
1.0,24.81,7.96,14.15,7.21,44.21,0.62,27.22,1.04,21.86,4.54,19.88,2.39,32.76,4.05,26.45,14.95,26.75,0.5,32.69,0.57,29.36,0.0,0.0,2.0,1.0,3.0,14.95,4.54,9.0,2.0,5.0,8.0,4.0755,4.2844,7.585,7.21,10.8745,30.06,1.5618,10.83,1.8633,4.2575,7.41,12.88,5.4848,7.2933,10.41,0.0,1.0,4.0
0.23,28.16,3.9,25.84,1.05,17.59,0.39,21.38,4.54,23.63,11.97,27.16,3.27,28.45,0.8,19.73,0.48,24.72,5.24,35.29,6.26,19.29,1.0,1.0,4.0,1.0,3.0,11.97,6.26,10.0,1.0,5.0,8.0,3.4664,3.3904,3.145,1.05,8.5036,17.7,0.5185,4.82,3.9033,3.8962,6.13,7.87,2.855,9.115,5.710000000000001,0.0,1.0,2.0
0.04,23.54,18.38,27.54,5.86,44.96,0.08,33.04,3.5,21.45,0.4,27.84,1.07,18.96,0.25,30.72,0.58,37.84,0.53,35.34,0.16,17.64,3.0,1.0,4.0,3.0,1.0,18.38,5.86,8.0,3.0,8.0,7.0,2.8045,5.2216,0.6033,0.16,15.5755,27.32,1.5532,6.39,1.3133,6.8986,5.21,17.42,6.26,12.12,12.52,0.0,0.0,0.0
5.01,32.98,2.16,39.37,0.32,27.86,0.38,24.38,0.38,31.63,2.61,28.84,1.47,21.09,0.57,22.64,1.05,16.84,4.24,23.79,1.23,36.16,0.0,0.0,2.0,3.0,1.0,5.01,4.24,9.0,2.0,7.0,8.0,1.7655,1.5304,1.48,1.05,3.2445,22.53,0.0,0.0,2.61,1.5392,2.5267,11.89,1.5201,3.5733,0.7699999999999996,0.0,2.0,5.0
0.74,24.16,0.92,29.83,7.9,37.18,4.83,21.51,0.63,33.3,4.04,31.35,0.99,26.78,1.69,15.79,14.82,30.19,0.57,20.15,4.02,26.75,0.0,1.0,2.0,1.0,3.0,14.82,4.83,9.0,2.0,5.0,8.0,3.7409,4.1546,4.795,1.69,11.0791,21.39,1.7151,13.15,2.315,4.8601,7.31,8.68,4.995,9.825,9.99,0.0,0.0,0.0
0.88,28.84,12.44,23.94,0.94,24.74,4.69,27.78,4.42,31.73,3.36,23.41,0.67,30.38,0.64,33.44,3.34,18.69,7.65,39.97,1.5,37.29,2.0,-2.0,4.0,3.0,1.0,12.44,1.5,9.0,2.0,5.0,8.0,3.6845,3.4731,5.495,3.34,8.7555,21.28,1.6018,10.03,3.2775,4.2221,6.2325,13.35,5.47,6.97,10.94,0.0,1.0,2.0
0.42,19.27,3.58,23.08,2.78,17.0,5.94,32.21,12.57,19.51,3.51,26.02,0.72,11.29,0.49,25.08,1.07,42.26,0.53,21.28,0.55,29.19,1.0,0.0,2.0,3.0,1.0,12.57,5.94,9.0,2.0,6.0,7.0,2.9236,3.5006,1.5233,0.72,9.6464,30.97,0.035,2.94,3.545,4.385,4.616,12.7,3.315,9.255,6.63,0.0,0.0,0.0
0.42,22.1,0.56,28.9,4.51,32.92,6.28,22.18,3.28,13.2,0.16,24.97,13.63,16.21,0.24,33.41,13.09,35.67,1.08,10.36,0.97,40.67,3.0,0.0,3.0,2.0,3.0,13.63,13.09,7.0,4.0,6.0,5.0,4.02,4.7918,1.7767,0.97,9.61,30.31,2.454,10.82,3.7367,5.7367,6.41,19.46,0.27,13.36,0.5400000000000009,1.0,1.0,1.0
0.43,31.01,4.88,26.63,15.37,18.46,0.26,27.16,0.63,22.6,12.08,35.03,1.36,9.23,3.98,20.92,3.62,37.03,2.05,44.01,0.03,17.59,1.0,1.0,3.0,1.0,3.0,15.37,12.08,7.0,4.0,5.0,6.0,4.0627,4.8623,2.3433,1.36,11.3073,34.78,0.45,5.71,4.43,5.7192,6.896,16.57,1.645,13.725,3.289999999999999,1.0,0.0,0.0
1.11,25.18,1.05,21.83,7.36,17.4,5.19,26.79,3.97,33.15,7.07,36.45,0.59,18.07,6.78,13.31,14.31,24.83,0.72,29.86,4.72,20.23,0.0,1.0,4.0,4.0,1.0,14.31,7.36,9.0,2.0,4.0,6.0,4.8064,3.9192,5.94,3.97,9.5036,23.14,2.1569,11.79,2.805,3.4283,7.898,7.43,3.475,10.835,6.95,0.0,1.0,2.0
0.52,23.16,0.5,26.78,11.31,30.8,0.63,30.47,4.26,26.95,4.39,21.65,0.5,19.76,1.1,10.02,3.82,31.94,8.78,20.78,6.38,37.54,1.0,1.0,4.0,2.0,2.0,11.31,8.78,9.0,2.0,5.0,7.0,3.8355,3.5456,3.7667,1.1,7.4745,27.52,1.8039,7.19,3.05,3.5901,6.278,10.02,1.265,10.045,2.530000000000001,0.0,1.0,3.0
5.06,34.77,7.46,42.62,0.49,26.85,0.5,21.17,11.14,18.57,0.4,18.21,0.73,30.2,2.78,22.22,1.25,10.06,7.56,29.18,0.71,23.87,1.0,1.0,2.0,1.0,3.0,11.14,7.56,8.0,3.0,6.0,6.0,3.4618,3.5886,4.355,1.25,7.6782,32.56,0.0,0.0,2.78,3.2622,6.494,16.2,2.4952,7.92,3.580000000000001,0.0,0.0,0.0
9.72,18.5,5.03,37.41,0.17,30.64,0.25,25.26,0.07,33.89,4.81,25.78,0.21,22.74,3.21,31.39,5.41,16.16,10.09,31.81,3.75,20.34,1.0,1.0,4.0,3.0,1.0,10.09,9.72,10.0,1.0,4.0,7.0,3.8836,3.4718,4.73,3.75,6.2064,21.25,0.0,0.0,3.21,2.4839,6.4683,13.31,2.4066,8.2067,0.3699999999999992,0.0,1.0,2.0
1.14,33.7,0.96,41.84,1.53,18.25,13.96,23.65,7.9,31.9,3.46,27.07,1.47,26.96,1.49,29.46,1.48,22.36,1.47,24.85,6.67,16.27,0.0,1.0,1.0,1.0,3.0,13.96,7.9,9.0,2.0,6.0,7.0,3.7755,3.9341,3.0533,0.96,10.1845,25.57,0.9181,11.34,1.8875,4.7454,6.204,8.25,3.03,10.93,6.0600000000000005,0.0,0.0,0.0
0.33,29.5,12.1,16.89,4.79,28.94,0.77,21.62,10.74,30.79,4.89,17.72,4.7,23.66,0.69,24.31,6.37,41.85,0.49,17.99,6.32,9.72,0.0,-1.0,4.0,1.0,3.0,12.1,10.74,9.0,2.0,4.0,7.0,4.7445,3.8733,6.345,6.32,7.3555,32.13,2.1685,11.51,2.5775,2.8083,8.084,13.9,3.1279,9.2433,1.3599999999999994,1.0,1.0,2.0
1.07,28.87,0.61,21.06,11.15,16.97,12.23,31.36,1.33,24.94,4.57,20.9,1.08,34.85,0.89,18.43,4.57,26.0,1.33,42.89,3.39,14.48,0.0,0.0,1.0,1.0,3.0,12.23,11.15,9.0,2.0,6.0,7.0,3.8382,3.9557,1.9333,1.08,8.3918,28.41,1.6499,7.97,3.4033,4.8586,5.836,14.39,0.54,11.69,1.08,1.0,0.0,0.0
25.34,32.62,16.09,24.98,0.6,15.42,7.43,7.93,22.56,15.57,0.52,29.46,1.93,20.58,8.35,46.29,1.97,24.66,5.84,32.17,10.52,38.11,1.0,1.0,2.0,1.0,3.0,25.34,22.56,8.0,3.0,2.0,4.0,9.1955,8.2999,7.93,5.84,16.1445,38.36,0.6366,9.24,1.5,7.1666,13.7329,30.72,6.5462,18.085,2.780000000000001,1.0,1.0,1.0
5.95,38.24,9.11,33.87,3.44,25.55,5.0,31.79,0.81,35.43,0.71,23.7,0.73,32.43,1.02,28.99,4.13,19.17,7.98,9.04,12.92,19.39,3.0,-1.0,1.0,1.0,3.0,12.92,9.11,8.0,3.0,4.0,6.0,4.7091,3.834,6.02,4.13,8.2109,29.2,1.7291,9.88,3.0833,2.9872,8.018,14.48,1.905,11.015,3.810000000000001,0.0,1.0,4.0
8.6,43.67,4.78,27.18,0.55,29.48,0.61,21.56,1.1,33.81,1.38,9.78,4.39,21.81,7.02,17.61,15.21,28.85,0.75,18.23,0.86,24.97,0.0,1.0,2.0,1.0,3.0,15.21,7.02,9.0,2.0,6.0,7.0,4.1136,4.4277,3.6933,1.1,11.0964,33.89,1.9736,11.25,2.6175,5.2113,6.662,11.24,4.095,11.115,8.190000000000001,0.0,0.0,0.0
14.08,18.84,15.63,35.9,5.67,34.65,5.46,27.52,1.22,19.25,0.49,28.38,0.38,24.23,6.53,44.71,0.27,34.88,0.37,31.99,0.84,9.95,0.0,1.0,4.0,2.0,2.0,15.63,14.08,7.0,4.0,6.0,4.0,4.6309,5.3431,2.8633,0.84,10.9991,34.76,2.4504,7.13,3.8333,6.229,7.66,17.06,0.775,14.855,1.5500000000000007,1.0,1.0,3.0
0.82,36.97,0.89,27.31,1.23,32.96,9.04,36.15,1.14,30.32,7.42,42.05,4.27,27.37,5.03,30.16,13.83,22.57,0.84,22.67,2.16,21.14,0.0,1.0,2.0,1.0,3.0,13.83,9.04,10.0,1.0,5.0,7.0,4.2427,4.0812,4.79,2.16,9.5873,20.91,1.9288,14.3,2.74,4.1672,8.1125,13.58,2.395,11.435,4.790000000000001,0.0,1.0,3.0
0.32,25.7,0.74,12.09,13.63,32.15,0.04,27.34,2.41,22.22,3.28,31.33,0.67,30.41,3.94,35.78,9.97,16.59,0.4,18.45,1.05,33.13,1.0,-1.0,2.0,3.0,2.0,13.63,9.97,9.0,2.0,6.0,7.0,3.3136,4.2517,2.6533,0.74,10.3164,23.69,0.8178,14.68,0.914,4.7498,6.312,15.56,1.83,11.8,3.66,0.0,0.0,0.0
0.7,17.38,3.25,33.45,0.65,28.09,4.27,29.85,0.97,24.63,2.02,14.0,1.51,19.7,1.68,22.35,17.23,22.39,7.04,36.96,0.53,29.92,1.0,1.0,2.0,3.0,1.0,17.23,4.27,10.0,1.0,4.0,9.0,3.6227,4.6922,4.1033,2.02,13.6073,22.96,0.085,2.65,1.595,5.4898,6.762,7.46,6.48,10.75,12.96,0.0,1.0,2.0
0.46,38.51,0.24,27.62,0.25,24.54,3.28,19.45,0.15,33.31,4.96,23.94,7.33,14.83,4.73,29.71,14.13,22.21,0.29,35.86,8.43,31.61,1.0,3.0,3.0,3.0,2.0,14.13,8.43,9.0,2.0,5.0,7.0,4.0227,4.3129,3.69,0.46,10.1073,23.68,0.115,5.77,4.845,4.6739,6.726,9.4,2.85,11.28,5.700000000000001,0.0,1.0,4.0
0.82,32.25,0.43,24.11,4.34,43.55,19.62,23.83,7.37,18.76,1.13,30.01,9.45,36.91,8.57,28.6,0.92,27.42,9.49,12.9,0.84,35.38,0.0,-1.0,3.0,3.0,2.0,19.62,9.45,8.0,3.0,5.0,5.0,5.7255,5.6729,7.0667,4.34,13.8945,30.65,3.3999,11.27,2.69,5.139,10.054,13.08,5.085,14.535,10.170000000000002,0.0,1.0,2.0
0.88,20.98,11.21,28.58,2.1,14.12,3.75,23.41,5.83,11.02,5.62,17.02,0.21,32.42,1.83,31.89,0.88,24.99,0.89,28.37,4.02,28.73,1.0,1.0,3.0,1.0,3.0,11.21,1.83,9.0,2.0,4.0,7.0,3.3836,3.0993,4.5167,2.1,7.8264,21.4,0.135,5.32,3.885,3.3938,5.318,3.31,4.69,6.52,9.38,0.0,0.0,0.0
1.02,21.64,14.48,27.99,0.96,17.83,1.46,25.4,8.48,16.27,5.56,20.95,7.88,42.59,5.93,26.71,1.21,30.11,6.51,35.73,1.74,8.62,0.0,1.0,3.0,2.0,3.0,14.48,8.48,8.0,3.0,4.0,4.0,5.0209,4.0834,5.3767,1.74,9.4591,33.97,2.3353,12.28,3.415,4.086,7.818,11.72,3.0,11.48,6.0,0.0,0.0,0.0
0.32,33.07,5.4,38.98,1.07,8.58,0.39,27.29,0.57,35.63,3.83,34.82,0.37,24.09,3.63,17.77,15.86,29.1,3.42,29.19,0.85,29.99,0.0,0.0,1.0,2.0,1.0,15.86,3.63,9.0,2.0,6.0,7.0,3.2464,4.3369,3.235,1.07,12.6136,30.4,1.5857,11.54,2.0475,5.6245,6.49,11.33,6.115,9.745,12.23,0.0,0.0,0.0
6.32,31.67,0.82,23.74,10.55,37.13,2.66,32.51,6.97,14.45,6.42,20.99,0.64,29.82,0.56,35.65,16.55,20.4,14.9,31.32,9.12,9.62,1.0,1.0,2.0,2.0,3.0,16.55,14.9,9.0,2.0,3.0,4.0,6.8645,5.3109,8.88,6.97,9.6855,27.51,2.88,3.98,3.44,3.799,10.7517,10.92,4.4378,12.6233,1.6500000000000004,1.0,1.0,2.0
14.94,26.01,1.03,19.39,0.91,21.94,5.35,24.78,5.65,33.53,0.96,14.77,4.61,21.73,1.0,28.11,0.79,25.1,2.85,29.76,2.36,18.31,2.0,1.0,3.0,1.0,3.0,14.94,2.36,10.0,1.0,5.0,8.0,3.6773,3.9816,3.305,0.96,11.2627,18.76,1.0486,8.03,4.27,5.4474,5.9775,7.7,6.29,8.65,12.58,0.0,0.0,0.0
3.93,26.12,3.75,35.03,5.84,16.38,1.29,29.84,1.51,10.13,1.4,46.32,4.28,32.13,10.7,33.43,0.29,36.14,0.46,24.94,9.45,22.97,1.0,-2.0,3.0,3.0,2.0,10.7,9.45,8.0,3.0,4.0,6.0,3.9,3.3658,1.455,1.4,6.8,36.19,0.2201,8.91,3.9867,3.8755,5.78,17.05,2.0606,8.6633,1.25,0.0,2.0,5.0
0.4,24.06,0.25,33.08,7.51,45.35,5.8,10.17,0.34,28.67,0.46,37.02,3.06,31.3,2.46,17.24,15.98,24.48,10.29,36.54,3.91,28.25,0.0,-2.0,4.0,3.0,1.0,15.98,10.29,8.0,3.0,4.0,6.0,4.5873,4.7774,5.2567,2.46,11.3927,35.18,1.4676,8.77,2.4767,4.5577,8.408,12.06,2.845,13.135,5.690000000000001,1.0,1.0,2.0
1.6,24.19,8.84,19.16,7.66,42.56,1.21,22.82,1.11,28.87,1.36,25.31,1.6,32.66,1.57,27.01,1.59,34.98,8.59,9.24,1.25,30.89,1.0,1.0,2.0,2.0,3.0,1.6,1.21,8.0,3.0,4.0,8.0,3.3073,3.1117,8.3633,7.66,1.9818,33.32,0.015,5.65,1.585,3.4337,5.58,1.37,0.195,1.405,0.3900000000000001,0.0,0.0,5.0
0.33,29.43,5.7,15.69,10.84,32.31,0.47,21.18,0.56,22.89,0.45,24.6,3.02,34.56,0.31,26.2,0.67,9.33,0.04,18.0,5.96,38.16,3.0,0.0,3.0,3.0,1.0,10.84,5.7,8.0,3.0,7.0,6.0,2.5773,3.3434,3.2167,0.67,8.2627,28.83,0.0939,6.54,0.4467,3.403,5.238,16.62,2.57,8.27,5.14,0.0,1.0,4.0
2.96,40.16,0.29,33.85,0.15,24.5,11.62,21.26,2.36,35.08,9.45,35.47,0.38,26.88,4.21,25.85,5.26,10.52,0.38,35.78,2.99,18.22,3.0,1.0,3.0,3.0,1.0,11.62,9.45,8.0,3.0,4.0,6.0,3.6409,3.6627,3.7367,2.96,7.9791,29.64,1.915,9.93,2.295,3.5421,5.7733,14.21,3.9542,7.81,2.17,0.0,1.0,1.0
0.43,24.05,11.79,33.83,4.47,22.57,6.29,43.04,0.71,30.89,0.42,34.8,12.82,21.05,0.56,27.24,4.38,29.71,8.02,8.79,3.27,36.32,0.0,-1.0,1.0,1.0,3.0,12.82,11.79,9.0,2.0,4.0,7.0,4.8327,4.2786,7.155,6.29,7.9873,34.25,1.6331,13.75,3.1375,2.6716,9.73,12.78,0.515,12.305,1.0300000000000011,1.0,1.0,4.0
9.46,25.36,4.18,28.17,2.01,20.22,0.19,32.15,0.33,28.61,10.41,33.71,4.25,35.95,4.88,30.09,6.12,39.84,0.43,35.6,0.59,24.83,1.0,-1.0,4.0,2.0,2.0,10.41,9.46,10.0,1.0,4.0,8.0,3.8955,3.4701,4.065,2.01,6.5145,19.62,1.9397,11.12,2.866,3.2922,7.0,8.35,0.475,9.935,0.9499999999999992,0.0,1.0,3.0
0.89,25.52,15.22,30.21,0.02,20.95,9.29,15.82,0.81,30.17,4.14,19.92,6.36,10.32,5.85,25.88,0.34,17.22,5.0,35.18,1.29,41.83,2.0,0.0,1.0,3.0,2.0,15.22,9.29,8.0,3.0,5.0,5.0,4.4736,4.4502,4.2167,1.29,10.7464,31.51,2.4941,12.95,2.3333,4.4333,6.8833,14.39,4.5271,9.55,5.9300000000000015,0.0,0.0,0.0
0.78,18.07,8.17,30.94,0.68,26.28,1.15,29.83,9.79,16.96,1.01,21.23,4.97,20.78,1.86,35.65,1.17,23.61,4.36,26.48,1.12,8.12,0.0,-1.0,3.0,1.0,3.0,9.79,8.17,9.0,2.0,6.0,7.0,3.1873,3.0756,1.49,1.12,6.6027,27.53,1.8671,11.76,2.815,3.7976,5.235,13.98,0.81,8.98,1.6199999999999992,0.0,1.0,4.0
0.61,29.8,0.72,18.08,0.72,25.69,12.17,30.98,1.07,23.37,1.96,14.86,0.87,20.82,8.19,18.9,4.11,26.57,4.67,22.55,3.53,36.27,2.0,1.0,2.0,1.0,3.0,12.17,8.19,10.0,1.0,5.0,8.0,3.5109,3.5408,2.745,1.96,8.6591,21.41,1.7451,8.49,3.1667,4.0135,6.4625,12.08,1.99,10.18,3.98,0.0,1.0,3.0
1.32,34.48,1.83,17.99,4.29,28.91,10.51,35.59,1.33,9.76,0.83,27.48,14.99,21.23,0.85,24.43,0.89,31.06,4.25,33.85,1.01,45.01,0.0,-1.0,4.0,1.0,3.0,14.99,10.51,8.0,3.0,6.0,6.0,3.8273,4.4781,1.39,1.01,11.1627,35.25,1.6123,9.42,3.13,5.7487,5.934,14.36,2.24,12.75,4.48,1.0,1.0,3.0
0.45,18.8,0.53,31.44,9.74,19.82,13.19,33.06,4.65,22.55,0.57,23.25,1.96,34.01,4.09,27.37,5.24,42.74,0.47,26.51,6.17,15.06,0.0,1.0,2.0,2.0,2.0,13.19,9.74,10.0,1.0,4.0,7.0,4.2782,4.003,5.705,5.24,8.9118,27.68,1.8246,8.89,3.09,3.8646,7.26,14.19,4.6969,8.2967,3.4499999999999997,0.0,1.0,2.0
1.35,9.54,8.92,20.35,0.48,21.07,0.5,18.75,1.52,34.16,0.64,26.8,1.21,24.65,0.97,42.86,5.28,19.18,0.41,29.18,13.43,29.86,0.0,-1.0,4.0,3.0,3.0,13.43,8.92,8.0,3.0,7.0,5.0,3.1555,4.1107,1.28,0.97,10.2745,33.32,2.035,5.47,3.245,5.0561,5.238,9.51,2.255,11.175,4.51,0.0,0.0,0.0
0.3,31.24,2.91,8.97,7.13,38.9,0.39,26.92,0.47,35.42,3.96,31.21,0.03,24.23,11.77,20.52,15.68,31.42,4.56,24.35,1.2,15.24,4.0,1.0,4.0,3.0,2.0,15.68,11.77,9.0,2.0,5.0,6.0,4.4,4.9463,3.7467,1.2,11.28,29.93,2.0222,11.19,2.255,5.3992,7.738,10.9,1.955,13.725,3.91,1.0,1.0,2.0
1.34,35.06,2.79,35.84,0.94,32.17,0.92,26.06,5.07,31.0,6.92,37.83,0.98,22.93,7.66,24.92,4.78,20.24,0.89,29.06,4.56,25.61,1.0,-1.0,4.0,3.0,1.0,7.66,2.79,11.0,0.0,5.0,8.0,3.35,2.4406,5.85,4.78,4.31,17.59,1.8408,12.13,2.9875,1.9065,5.5375,10.92,2.435,5.225,4.87,0.0,2.0,5.0
15.76,23.94,2.48,32.14,0.89,44.76,0.9,29.74,9.4,36.37,0.72,23.77,0.77,21.1,0.92,18.95,5.37,27.97,3.63,10.11,0.99,26.69,1.0,0.0,2.0,2.0,3.0,15.76,9.4,8.0,3.0,6.0,6.0,3.8027,4.5764,2.3333,0.89,11.9573,34.65,2.225,9.02,3.145,5.4773,6.432,12.43,3.18,12.58,6.359999999999999,0.0,1.0,1.0
0.46,35.06,1.01,28.8,5.85,9.2,0.43,26.22,0.91,30.7,6.99,17.52,1.08,23.88,13.9,28.26,0.91,32.58,5.45,45.01,6.63,38.31,0.0,1.0,4.0,3.0,3.0,13.9,6.63,8.0,3.0,6.0,6.0,3.9655,4.0589,6.0967,5.45,9.9345,35.81,0.05,1.9,0.96,3.1162,7.764,10.05,3.635,10.265,7.27,0.0,0.0,0.0
0.76,21.59,0.88,18.45,1.27,29.06,7.97,20.7,5.02,24.53,6.32,40.66,1.1,26.57,14.03,32.11,1.2,23.93,3.84,32.15,6.84,18.24,2.0,-1.0,1.0,1.0,3.0,14.03,7.97,10.0,1.0,5.0,6.0,4.4755,3.958,5.6667,3.84,9.5545,22.42,1.8665,10.61,2.39,3.3952,7.8,11.41,3.03,11.0,6.06,0.0,1.0,2.0
10.95,17.87,0.8,21.21,0.72,19.21,4.33,20.2,4.96,24.33,2.02,34.92,0.77,24.28,0.53,29.01,15.92,31.35,1.16,37.0,1.44,16.45,0.0,0.0,4.0,1.0,3.0,15.92,10.95,9.0,2.0,6.0,7.0,3.9636,4.7998,1.54,1.16,11.9564,20.55,0.315,4.13,4.645,6.0419,6.298,13.48,2.485,13.435,4.970000000000001,1.0,1.0,1.0
