defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.11,26.97,5.51,28.18,1.27,35.33,3.86,15.78,1.56,42.57,4.83,32.02,7.54,21.33,8.82,27.66,6.85,10.65,1.3,30.59,1.45,23.92,1.0,-1.0,4.0,1.0,2.0,8.82,7.54,8.0,3.0,4.0,5.0,4.0091,2.7374,4.09,1.56,4.8109,31.92,1.9212,11.41,3.265,2.6444,5.726,6.33,0.64,8.18,1.2800000000000002,0.0,2.0,5.0
4.37,27.75,0.65,11.1,14.39,26.79,3.55,16.33,0.91,28.47,7.71,20.87,4.53,35.14,1.09,32.19,4.6,30.67,0.62,23.48,0.83,36.78,1.0,-1.0,3.0,2.0,2.0,14.39,7.71,9.0,2.0,5.0,7.0,3.9318,3.9699,2.59,0.65,10.4582,25.68,0.115,2.92,4.485,4.6897,6.166,10.46,4.4651,8.55,6.680000000000001,0.0,0.0,0.0
0.1,27.07,0.64,7.95,0.83,38.83,0.23,22.38,3.54,30.33,0.54,15.25,0.04,34.13,15.86,26.45,3.86,26.54,4.21,33.93,0.56,30.55,1.0,-2.0,3.0,2.0,0.0,15.86,4.21,9.0,2.0,7.0,8.0,2.7645,4.4148,0.67,0.54,13.0955,30.88,1.7873,11.75,1.9175,5.8847,4.416,7.48,5.825,10.035,11.649999999999999,0.0,0.0,0.0
0.77,29.4,0.45,26.39,2.23,36.44,1.48,8.47,5.47,22.21,1.31,16.48,0.56,17.96,2.51,29.27,16.01,34.25,15.56,16.16,0.73,20.6,0.0,-3.0,4.0,3.0,3.0,16.01,15.56,8.0,3.0,6.0,6.0,4.28,5.5895,1.6733,1.31,11.73,27.97,2.455,4.25,3.015,6.5677,6.5167,18.09,6.2606,11.36,0.45000000000000107,1.0,0.0,0.0
0.59,34.51,0.83,27.06,0.78,36.21,8.16,38.71,14.97,35.36,1.19,29.99,1.36,18.79,0.86,24.84,14.03,16.85,0.96,32.6,6.66,10.83,1.0,-1.0,4.0,3.0,3.0,14.03,1.36,8.0,3.0,7.0,6.0,4.5809,5.2883,9.93,6.66,9.62,27.88,0.0556,7.76,0.8833,5.5119,7.66,19.36,6.114,5.39,12.67,0.0,1.0,3.0
1.07,30.19,0.68,23.18,4.29,30.34,11.19,33.53,17.02,19.93,3.98,32.81,0.41,37.9,1.13,11.29,0.71,27.08,1.18,32.6,4.35,26.29,2.0,0.0,1.0,1.0,3.0,17.02,11.19,10.0,1.0,6.0,8.0,4.1827,5.0503,0.77,0.41,12.8373,26.61,0.1621,6.52,4.2067,6.9835,7.4375,13.6,2.915,14.105,5.83,1.0,1.0,3.0
16.66,27.59,4.54,35.36,4.56,18.47,0.67,19.27,0.53,33.5,3.16,27.02,4.18,23.3,0.5,28.89,0.64,21.85,0.88,15.51,0.7,25.09,0.0,3.0,3.0,2.0,3.0,16.66,4.56,10.0,1.0,6.0,9.0,3.3655,4.5175,1.9833,0.53,13.2945,19.85,0.51,3.72,3.67,5.8715,5.434,9.12,6.05,10.61,12.100000000000001,0.0,0.0,0.0
4.03,34.09,12.79,20.63,0.51,25.35,0.72,29.95,2.23,18.86,3.77,25.92,8.46,10.25,12.34,34.24,0.92,37.21,0.46,33.57,9.29,45.93,0.0,-1.0,2.0,1.0,3.0,12.79,12.34,8.0,3.0,4.0,6.0,5.0473,4.5803,6.66,2.23,7.7427,35.68,1.6017,11.86,2.3075,3.7875,9.022,13.61,0.225,12.565,0.4499999999999993,1.0,1.0,4.0
0.9,26.78,0.52,35.25,18.14,38.78,4.42,14.27,0.89,44.48,1.2,29.56,13.18,22.81,1.67,24.96,1.02,32.0,9.47,10.35,0.63,23.47,1.0,0.0,1.0,3.0,3.0,18.14,13.18,8.0,3.0,6.0,6.0,4.7309,5.8257,4.9267,0.89,13.4091,34.13,0.4501,11.78,0.96,6.1276,9.22,15.97,2.48,15.66,4.960000000000001,1.0,1.0,3.0
3.17,26.98,12.41,22.64,10.64,36.86,0.38,44.97,0.11,25.2,4.0,37.45,0.4,35.92,0.02,32.82,0.55,29.29,0.66,18.67,0.04,10.73,3.0,0.0,1.0,3.0,1.0,12.41,10.64,8.0,3.0,7.0,6.0,2.9436,4.2534,0.21,0.04,9.4664,34.24,1.6949,12.25,1.54,5.5018,4.826,18.19,5.1725,7.9033,1.7699999999999996,1.0,1.0,1.0
7.84,20.09,12.96,30.04,1.42,21.77,6.78,38.77,0.21,35.22,0.53,30.98,6.31,24.08,0.71,27.17,0.73,24.67,3.19,34.16,4.27,29.16,1.0,1.0,2.0,2.0,2.0,12.96,6.31,11.0,0.0,5.0,7.0,4.0864,3.8532,5.3467,1.42,8.8736,18.68,0.54,5.0,3.73,3.6843,7.062,5.96,3.325,9.635,6.650000000000001,0.0,1.0,2.0
3.07,16.72,10.96,15.91,0.94,24.12,0.74,21.0,3.97,28.49,0.78,26.97,8.13,36.7,4.9,8.6,0.69,29.8,12.04,32.79,6.92,43.16,3.0,0.0,1.0,2.0,2.0,12.04,10.96,8.0,3.0,4.0,6.0,4.8309,3.9779,6.65,4.9,7.2091,34.56,1.3837,13.08,2.5767,2.6129,8.59,16.88,0.54,11.5,1.0799999999999983,1.0,1.0,4.0
1.17,17.39,0.96,29.97,1.21,23.49,9.26,42.27,5.58,17.85,0.67,21.28,11.27,21.67,0.61,25.96,0.52,18.98,0.46,28.42,10.0,30.91,1.0,-1.0,4.0,3.0,2.0,11.27,10.0,10.0,1.0,7.0,7.0,3.7918,4.1648,7.42,5.58,7.4782,24.88,0.251,8.57,0.8167,3.7412,7.414,9.24,4.5902,7.41,1.2699999999999996,0.0,1.0,2.0
8.62,12.36,7.88,15.74,7.33,32.73,9.51,27.65,0.58,25.22,0.85,19.68,0.49,18.15,4.51,24.07,0.78,29.45,0.64,22.79,0.56,27.3,1.0,0.0,3.0,1.0,3.0,9.51,7.88,10.0,1.0,6.0,7.0,3.7955,3.6317,7.975,7.33,5.7145,20.37,2.01,5.92,2.5,0.8184,8.335,11.91,0.815,8.695,1.63,0.0,0.0,5.0
0.36,34.05,0.07,23.73,8.79,23.71,3.26,39.31,0.2,31.95,4.07,25.43,9.2,34.22,0.11,28.39,4.38,29.06,6.76,16.68,1.43,35.64,1.0,-2.0,2.0,2.0,2.0,9.2,8.79,10.0,1.0,5.0,8.0,3.5118,3.3104,5.01,3.26,5.6882,22.63,1.711,10.21,2.56,2.35,7.0025,10.51,0.205,8.995,0.41000000000000014,0.0,1.0,4.0
0.25,17.8,6.62,15.11,11.22,26.43,2.97,18.08,0.41,28.83,0.74,15.5,7.48,42.12,2.78,25.88,0.16,21.5,0.05,24.82,0.37,35.61,0.0,1.0,3.0,1.0,3.0,11.22,0.74,9.0,2.0,6.0,7.0,3.0045,3.6163,7.05,6.62,8.2155,27.01,0.095,7.8,2.875,4.1627,5.286,20.11,5.0298,4.11,10.48,0.0,0.0,0.0
0.61,21.44,0.78,17.37,8.79,42.7,6.3,36.1,0.73,23.91,0.57,29.63,20.53,29.73,4.23,17.21,4.15,29.89,3.65,25.76,4.85,22.39,1.0,-1.0,4.0,1.0,3.0,20.53,4.23,9.0,2.0,4.0,8.0,5.0173,5.5213,6.4133,4.15,15.5127,25.49,1.8026,7.24,3.0233,6.1049,8.8,12.52,8.15,12.38,16.3,0.0,0.0,0.0
0.67,29.27,1.73,35.12,4.29,27.16,7.5,17.39,4.51,9.87,0.76,21.94,9.16,30.94,0.76,17.54,0.89,25.15,4.15,21.72,7.91,43.15,0.0,-2.0,2.0,2.0,2.0,9.16,7.5,8.0,3.0,4.0,6.0,3.8482,3.0329,4.7167,1.73,5.3118,33.28,0.07,5.44,4.22,2.6909,6.162,13.55,0.83,8.33,1.6600000000000001,0.0,0.0,0.0
2.41,33.62,1.09,35.1,1.17,31.93,3.55,39.16,4.21,34.69,0.96,26.79,6.01,28.8,3.46,26.41,3.94,11.54,0.92,23.97,1.19,29.49,2.0,-2.0,4.0,1.0,1.0,6.01,4.21,10.0,1.0,5.0,9.0,2.6282,1.6379,3.745,3.55,3.3818,27.62,0.525,7.21,2.935,0.9433,4.4275,5.89,0.9,5.11,1.7999999999999998,0.0,2.0,5.0
1.17,26.31,1.25,29.47,7.35,42.64,4.92,24.57,5.24,29.07,0.91,22.98,9.41,12.86,6.26,20.8,1.09,18.25,16.33,30.21,3.28,34.66,1.0,0.0,2.0,1.0,3.0,16.33,6.26,9.0,2.0,4.0,6.0,5.2009,4.4543,6.68,3.28,11.1291,29.78,1.9784,10.82,3.105,4.3754,8.526,9.41,5.035,11.295,10.069999999999999,0.0,1.0,2.0
1.22,24.88,0.66,21.5,8.7,9.75,0.96,28.02,0.9,22.68,0.43,19.3,0.67,26.09,7.72,43.18,13.4,27.18,1.86,17.78,8.09,35.21,1.0,-2.0,4.0,1.0,3.0,13.4,1.86,8.0,3.0,6.0,7.0,4.0555,4.3394,8.17,7.72,9.3445,33.43,0.285,8.72,0.8775,3.6722,7.954,9.4,5.77,7.63,11.540000000000001,0.0,1.0,2.0
11.09,34.26,6.3,18.89,0.83,27.72,0.78,36.96,4.19,29.46,0.64,32.73,3.06,34.82,8.96,42.68,0.45,24.03,15.56,21.7,7.94,10.05,0.0,-1.0,2.0,1.0,3.0,15.56,11.09,8.0,3.0,4.0,6.0,5.4364,4.7849,6.565,3.06,10.1236,32.63,1.6906,12.93,1.8067,3.8924,8.8183,12.56,2.235,13.325,4.470000000000001,1.0,1.0,2.0
1.25,33.29,0.97,24.6,9.16,43.17,7.51,9.44,17.46,29.36,4.88,32.17,4.87,28.19,1.28,27.49,1.09,36.58,1.48,30.25,5.35,21.26,0.0,0.0,1.0,1.0,3.0,17.46,5.35,9.0,2.0,5.0,7.0,5.0273,4.7752,8.335,7.51,12.4327,33.73,1.7843,8.39,3.6133,4.5856,9.87,8.1,6.055,11.405,12.110000000000001,0.0,1.0,2.0
0.07,29.75,0.28,19.49,1.27,38.05,0.28,17.21,0.08,25.64,11.41,20.26,0.46,22.48,6.02,14.74,7.95,33.17,3.25,26.52,6.92,45.04,1.0,1.0,3.0,2.0,2.0,11.41,7.95,9.0,2.0,6.0,6.0,3.4536,3.8003,4.7367,1.27,7.9564,30.3,1.485,7.03,1.765,3.2785,6.714,12.91,1.73,9.68,3.46,0.0,0.0,0.0
5.32,17.13,15.22,23.18,3.66,25.79,4.83,22.21,0.34,20.75,1.88,42.02,0.76,29.29,0.82,26.17,0.54,17.15,8.86,33.65,1.06,23.57,2.0,1.0,2.0,1.0,3.0,15.22,8.86,10.0,1.0,5.0,7.0,3.9355,4.381,3.6,1.88,11.2845,24.89,1.8461,12.14,2.4475,4.9339,7.82,10.47,3.18,12.04,6.360000000000001,0.0,1.0,2.0
1.09,36.16,7.31,38.98,4.01,32.91,14.35,29.04,0.52,27.52,4.92,28.14,6.16,20.71,2.89,24.13,0.73,34.62,0.82,31.1,0.72,23.85,2.0,1.0,2.0,2.0,1.0,14.35,1.09,11.0,0.0,5.0,8.0,3.9564,4.0107,6.735,6.16,10.3936,18.27,0.8302,8.78,3.94,4.7314,7.2275,7.12,6.63,7.72,13.26,0.0,0.0,0.0
0.28,26.7,10.91,27.86,3.14,35.63,6.25,45.28,2.2,15.37,0.28,20.76,0.13,24.85,0.04,29.99,3.04,29.1,0.71,18.31,2.4,7.65,3.0,1.0,4.0,3.0,1.0,10.91,2.4,8.0,3.0,5.0,7.0,2.6709,3.1623,4.225,2.2,8.2391,37.63,0.05,6.53,3.09,3.5467,5.44,20.21,4.255,6.655,8.51,0.0,1.0,2.0
0.57,27.4,6.39,17.48,6.99,41.16,0.4,30.74,0.43,24.62,4.09,30.39,1.57,20.52,0.38,35.26,14.62,31.34,11.95,21.93,4.14,26.85,1.0,-3.0,3.0,1.0,3.0,14.62,11.95,9.0,2.0,4.0,7.0,4.6845,4.6903,4.9833,1.57,9.9355,23.68,1.8552,10.64,2.26,4.559,8.304,9.41,1.335,13.285,2.67,1.0,1.0,2.0
1.19,22.38,11.73,19.16,1.12,17.5,1.38,19.94,11.09,26.64,4.23,20.31,1.34,26.3,1.16,44.16,0.88,30.48,1.06,34.36,1.17,10.66,0.0,3.0,3.0,3.0,2.0,11.73,4.23,8.0,3.0,8.0,6.0,3.3045,3.9235,3.62,1.06,8.4255,33.5,0.1879,12.98,1.1133,4.6166,5.0733,1.15,3.75,7.98,7.5,0.0,0.0,0.0
0.52,29.38,0.39,26.17,13.16,18.9,12.38,32.76,4.82,41.38,5.15,22.36,4.66,34.94,0.86,22.58,5.17,28.54,0.63,18.5,1.23,9.68,1.0,1.0,4.0,2.0,3.0,13.16,12.38,8.0,3.0,5.0,4.0,4.4518,4.3664,3.57,1.23,8.7082,31.7,2.1873,7.02,3.6133,4.6925,7.25,13.86,0.39,12.77,0.7799999999999994,1.0,1.0,3.0
10.8,36.09,6.0,20.92,8.48,16.64,0.71,35.8,2.8,32.88,0.66,26.55,1.15,30.82,5.11,27.23,1.16,43.16,0.83,23.97,14.47,23.17,1.0,-1.0,4.0,1.0,3.0,14.47,10.8,9.0,2.0,5.0,5.0,4.7427,4.5202,5.2133,1.16,9.7273,26.52,1.7902,11.83,2.3625,4.4844,8.182,12.92,1.835,12.635,3.67,1.0,0.0,0.0
3.5,29.17,4.43,24.95,0.82,21.69,7.03,16.78,4.21,21.13,0.65,19.45,2.8,33.98,0.75,28.48,8.59,28.39,0.67,24.67,0.72,8.96,2.0,-1.0,2.0,1.0,2.0,8.59,7.03,9.0,2.0,5.0,7.0,3.1064,2.648,1.76,0.72,5.4836,25.02,1.6684,9.72,2.708,3.1616,4.785,11.61,0.78,7.81,1.5599999999999996,0.0,2.0,5.0
0.77,24.34,1.26,26.26,0.54,32.59,7.71,43.06,0.34,28.35,0.62,31.18,5.94,18.71,16.91,27.41,2.62,36.45,0.45,18.55,0.67,22.8,1.0,1.0,2.0,3.0,3.0,16.91,5.94,9.0,2.0,7.0,7.0,3.4391,4.8717,3.6233,0.54,13.4709,24.51,0.085,12.63,0.535,5.5067,5.0229,8.7,6.6101,6.0725,10.969999999999999,0.0,0.0,0.0
6.43,16.86,0.55,28.43,3.58,23.64,9.34,12.84,3.07,31.97,0.46,20.84,4.89,28.32,0.36,32.54,0.42,25.34,3.59,18.47,13.07,26.9,1.0,0.0,1.0,1.0,3.0,13.07,6.43,10.0,1.0,4.0,8.0,4.16,3.9186,6.205,3.07,8.91,19.7,0.6152,9.85,4.02,3.6834,7.9775,10.04,3.32,9.75,6.640000000000001,0.0,1.0,2.0
0.15,18.43,0.09,21.28,13.12,17.65,12.0,32.44,1.14,10.83,3.81,22.63,4.85,37.3,0.46,24.94,4.55,28.09,0.43,29.26,2.85,43.45,1.0,-1.0,4.0,2.0,3.0,13.12,12.0,8.0,3.0,5.0,6.0,3.95,4.4014,2.9467,1.14,9.17,32.62,1.9236,9.66,2.8367,4.8667,6.792,14.79,0.56,12.56,1.1199999999999992,1.0,1.0,3.0
0.48,32.58,0.45,36.4,6.87,36.27,0.13,25.06,0.31,29.29,3.15,27.28,0.99,19.54,6.21,8.26,2.78,40.79,13.39,23.25,3.18,31.17,0.0,-2.0,2.0,2.0,2.0,13.39,6.87,8.0,3.0,5.0,6.0,3.4491,3.8551,3.3267,0.99,9.9409,32.53,1.4308,6.11,2.1533,4.2631,6.048,13.02,3.26,10.13,6.5200000000000005,0.0,1.0,3.0
0.96,23.98,10.96,20.74,0.89,29.73,0.37,20.22,12.31,32.73,1.71,9.81,1.06,26.8,0.47,32.14,1.92,37.63,1.94,33.18,3.38,38.84,1.0,1.0,3.0,3.0,2.0,12.31,10.96,8.0,3.0,5.0,6.0,3.27,4.0343,2.2375,1.71,9.04,29.03,0.0,0.0,0.96,4.4802,5.37,11.99,0.675,11.635,1.3499999999999996,1.0,0.0,0.0
0.22,26.37,1.28,25.59,7.47,17.41,1.5,43.02,0.47,21.65,19.64,32.79,16.03,20.3,2.88,34.26,0.11,29.79,0.37,18.74,0.37,16.17,0.0,1.0,4.0,1.0,3.0,19.64,16.03,9.0,2.0,7.0,6.0,4.5764,6.6117,3.95,1.5,15.0636,26.85,0.13,13.62,0.24,7.2252,7.0243,14.05,8.6063,9.33,3.6099999999999994,1.0,0.0,5.0
4.02,31.55,5.6,16.48,2.21,11.08,0.67,23.8,0.79,32.7,15.66,32.11,0.39,35.79,9.56,19.78,0.72,28.42,2.97,21.57,7.01,39.18,1.0,1.0,4.0,1.0,3.0,15.66,9.56,8.0,3.0,4.0,6.0,4.5091,4.5235,4.94,2.21,11.1509,28.1,1.5252,14.22,2.46,4.5027,8.008,12.33,3.05,12.61,6.1,0.0,0.0,0.0
1.14,32.5,14.9,26.53,0.84,36.03,1.34,26.62,8.62,38.89,6.76,8.09,1.22,29.96,5.61,28.68,1.1,23.7,7.48,16.26,1.63,44.04,0.0,1.0,4.0,1.0,3.0,14.9,8.62,8.0,3.0,5.0,5.0,4.6036,4.3219,5.29,1.63,10.2964,35.95,2.1899,12.33,2.5167,4.2498,7.878,12.36,3.14,11.76,6.280000000000001,0.0,1.0,2.0
0.35,28.92,0.48,22.73,9.31,17.89,4.15,26.8,6.0,42.56,0.53,19.56,13.57,31.75,0.74,26.26,3.91,22.97,7.83,13.6,0.72,17.15,2.0,1.0,3.0,2.0,2.0,13.57,9.31,9.0,2.0,5.0,7.0,4.3264,4.226,6.915,6.0,9.2436,28.96,1.7544,11.77,2.2825,2.7939,9.1775,13.86,2.13,11.44,4.26,0.0,1.0,3.0
0.7,34.87,0.54,24.33,0.5,32.55,3.16,37.32,12.75,29.34,1.04,28.76,4.65,32.71,3.86,21.96,4.58,28.37,4.64,43.02,4.6,14.98,0.0,0.0,2.0,1.0,3.0,12.75,3.16,9.0,2.0,4.0,8.0,3.7291,3.3287,4.3667,3.86,9.0209,28.04,1.9985,10.54,2.6175,3.5163,5.802,7.98,4.795,7.955,9.59,0.0,1.0,4.0
6.02,47.0,8.9,19.26,4.77,34.7,0.93,14.87,0.84,18.75,15.84,30.0,1.2,26.27,1.03,30.42,4.82,22.0,4.92,28.62,1.14,22.89,1.0,1.0,3.0,1.0,3.0,15.84,8.9,9.0,2.0,5.0,7.0,4.5827,4.3787,3.9067,0.93,11.2573,32.13,0.05,6.62,4.87,4.9821,7.292,10.74,3.47,12.37,6.9399999999999995,0.0,1.0,2.0
12.21,22.81,0.83,30.25,6.91,39.68,0.69,27.8,0.63,24.19,4.45,31.59,0.65,32.71,4.4,28.52,4.33,18.18,0.67,36.62,9.46,34.78,5.0,0.0,1.0,1.0,3.0,12.21,9.46,9.0,2.0,5.0,7.0,4.1118,3.8221,5.62,4.33,8.0982,21.5,1.8876,12.43,2.5375,2.9286,8.2275,11.97,1.375,10.835,2.75,0.0,1.0,2.0
0.97,25.83,8.47,22.53,2.66,16.67,6.64,12.3,0.16,31.13,1.06,28.0,0.46,22.86,0.4,24.55,0.68,28.84,0.52,32.12,6.39,43.29,1.0,-2.0,4.0,3.0,2.0,8.47,2.66,8.0,3.0,7.0,7.0,2.5827,2.9164,6.515,6.39,5.8873,30.99,0.3695,8.27,0.6625,2.9048,4.936,15.45,3.3589,3.8833,5.8100000000000005,0.0,0.0,5.0
1.1,24.4,1.12,31.35,17.7,22.07,6.09,35.42,1.13,27.56,15.87,37.64,5.61,43.07,0.72,35.58,4.41,21.11,6.27,27.57,5.13,10.11,0.0,-1.0,4.0,2.0,3.0,17.7,15.87,9.0,2.0,4.0,5.0,5.9227,5.5365,5.05,4.41,11.7773,32.96,0.09,7.85,6.18,5.7906,9.744,15.57,0.915,16.785,1.83,1.0,1.0,1.0
0.9,24.0,0.87,21.37,8.11,30.01,4.33,25.08,4.5,22.38,1.27,9.86,0.73,25.92,6.47,35.79,1.79,31.1,8.77,19.26,0.92,18.33,1.0,1.0,2.0,1.0,3.0,8.77,8.11,9.0,2.0,5.0,7.0,3.5145,2.9455,3.1767,1.27,5.2555,25.93,1.7385,3.54,3.1867,3.158,5.282,10.75,0.33,8.44,0.6600000000000001,0.0,1.0,2.0
0.18,28.4,3.78,19.34,2.53,34.56,0.13,32.11,2.92,31.68,0.61,20.64,0.32,36.04,6.4,28.14,6.27,31.36,3.43,26.76,0.09,24.14,1.0,1.0,3.0,3.0,1.0,6.4,6.27,10.0,1.0,5.0,8.0,2.4236,2.2798,2.3067,0.61,3.9764,16.7,1.4981,11.9,1.69,2.2172,3.918,3.22,0.065,6.335,0.13000000000000078,0.0,0.0,0.0
14.33,21.33,0.51,31.21,1.36,19.17,0.47,26.94,7.1,36.66,11.01,33.18,0.47,33.95,7.55,14.23,0.64,29.28,4.75,30.0,0.51,37.15,0.0,0.0,1.0,1.0,3.0,14.33,11.01,9.0,2.0,6.0,6.0,4.4273,4.7113,7.325,7.1,9.9027,22.92,1.7554,17.98,1.7725,2.9232,9.9975,11.85,1.66,12.67,3.3200000000000003,1.0,1.0,4.0
0.32,36.19,8.38,33.44,0.67,32.52,4.09,30.95,4.17,28.18,2.71,22.8,0.54,29.27,0.52,25.63,1.51,38.22,5.47,20.03,4.16,18.75,1.0,-3.0,3.0,2.0,3.0,8.38,5.47,10.0,1.0,4.0,8.0,2.9582,2.4503,2.7933,1.51,5.4218,19.47,1.7963,8.01,2.86,2.3766,4.446,13.41,1.455,6.925,2.910000000000001,0.0,1.0,4.0
16.22,27.05,0.53,23.74,0.83,32.76,0.53,9.26,0.15,45.07,5.44,34.53,0.16,35.4,0.01,30.72,0.17,25.93,0.6,19.43,0.7,37.3,0.0,1.0,2.0,3.0,2.0,16.22,0.7,8.0,3.0,9.0,6.0,2.3036,4.6367,0.4267,0.15,13.9164,35.81,2.305,1.77,3.135,6.2928,3.64,10.25,7.76,8.46,15.52,0.0,0.0,0.0
0.56,35.49,7.25,18.46,7.48,39.48,0.37,22.88,4.06,31.04,9.34,33.99,7.26,23.58,3.7,27.45,0.42,26.77,0.53,32.21,0.63,29.51,2.0,-1.0,2.0,1.0,3.0,9.34,7.26,10.0,1.0,5.0,7.0,3.7818,3.3386,7.365,7.25,5.5582,21.02,1.6611,8.16,2.71,0.8752,7.8325,10.41,1.04,8.3,2.08,0.0,1.0,4.0
0.63,26.44,15.12,32.78,0.25,21.07,13.02,20.0,0.74,28.9,2.36,17.66,3.3,30.88,2.67,19.87,0.57,18.27,1.69,34.4,10.05,39.13,1.0,-2.0,4.0,3.0,3.0,15.12,13.02,9.0,2.0,4.0,7.0,4.5818,5.1873,5.0133,1.69,10.5382,21.47,0.9524,10.63,1.3267,5.3666,7.59,15.12,5.5863,10.1667,2.0999999999999996,1.0,1.0,3.0
1.89,31.12,0.51,28.49,13.58,34.58,0.36,35.23,0.55,32.29,0.44,8.48,3.72,27.35,2.11,38.52,12.23,22.18,2.75,17.09,0.31,24.11,1.0,1.0,2.0,3.0,3.0,13.58,12.23,9.0,2.0,5.0,7.0,3.4955,4.5726,1.275,0.44,10.0845,30.04,1.3943,11.12,1.57,5.5251,6.222,17.49,4.8187,9.52,1.3499999999999996,1.0,1.0,1.0
0.58,23.86,1.86,23.12,0.42,29.48,0.3,25.86,1.29,14.24,3.52,21.78,13.73,27.19,9.27,17.2,1.26,33.78,3.56,17.89,0.87,18.5,0.0,2.0,2.0,3.0,1.0,13.73,9.27,10.0,1.0,6.0,8.0,3.3327,4.1055,2.0233,1.26,10.3973,19.54,1.2052,11.59,1.6775,4.9209,5.814,9.99,2.23,11.5,4.460000000000001,0.0,1.0,1.0
4.71,25.44,0.9,26.58,4.91,33.68,13.47,24.38,1.03,41.14,4.11,22.06,0.96,18.07,1.23,22.63,0.85,28.65,2.63,29.9,1.12,10.51,1.0,0.0,1.0,1.0,3.0,13.47,2.63,8.0,3.0,6.0,7.0,3.2655,3.5743,1.075,1.03,10.2045,30.63,1.8182,15.61,3.108,5.1819,4.5625,5.52,5.42,8.05,10.84,0.0,0.0,0.0
4.83,10.06,5.92,25.38,0.76,19.05,0.61,22.77,4.65,35.33,8.65,42.06,4.25,20.21,15.27,25.71,1.88,31.27,0.93,29.52,0.9,26.42,3.0,0.0,1.0,2.0,2.0,15.27,1.88,8.0,3.0,4.0,6.0,4.4227,4.2324,6.0433,4.65,10.8473,32.0,2.2015,10.47,2.965,4.6378,7.056,5.56,6.695,8.575,13.39,0.0,1.0,1.0
4.97,23.83,8.27,25.83,3.45,32.13,3.96,29.27,0.8,36.33,0.52,26.11,0.63,28.32,0.98,32.05,4.51,39.75,12.55,36.98,7.48,43.32,1.0,1.0,3.0,1.0,3.0,12.55,8.27,10.0,1.0,4.0,8.0,4.3745,3.6461,5.6533,4.51,8.1755,19.49,1.3852,7.06,2.7367,2.8782,7.556,11.15,2.14,10.41,4.280000000000001,0.0,1.0,2.0
7.51,41.62,9.25,29.02,0.16,32.63,0.17,35.34,11.55,14.17,0.09,27.57,10.18,19.46,9.85,8.55,7.74,27.11,0.05,25.2,16.83,25.16,1.0,-1.0,3.0,3.0,3.0,16.83,9.25,7.0,4.0,4.0,4.0,6.6709,5.475,9.6367,7.51,10.1591,33.07,1.22,7.65,8.96,3.1892,10.998,3.86,3.79,13.04,7.579999999999998,0.0,1.0,1.0
5.13,21.0,8.75,16.75,4.91,27.27,0.43,22.88,0.15,25.79,14.54,28.07,4.86,32.69,1.57,17.31,0.78,12.4,0.56,18.49,0.32,30.27,0.0,-1.0,3.0,2.0,1.0,14.54,8.75,10.0,1.0,5.0,7.0,3.8182,4.3207,2.4033,0.78,10.7218,20.29,2.1044,8.78,3.5333,5.0718,6.1,11.32,2.895,11.645,5.789999999999999,0.0,1.0,2.0
0.84,17.62,2.79,34.86,1.04,26.15,3.71,19.14,9.38,19.56,8.42,29.41,0.79,23.89,0.24,29.2,0.84,21.13,8.55,12.93,7.74,42.86,0.0,-3.0,4.0,3.0,0.0,9.38,8.42,8.0,3.0,5.0,6.0,4.0309,3.5405,6.36,2.79,5.3491,29.93,0.1,5.02,0.94,2.5445,6.765,10.27,2.4778,7.17,0.9600000000000009,0.0,2.0,5.0
0.13,32.1,3.89,29.72,0.2,35.24,0.13,27.07,0.13,29.63,0.21,10.49,0.07,44.13,0.39,24.88,0.14,22.19,13.48,27.18,0.05,18.66,3.0,1.0,3.0,4.0,0.0,13.48,0.39,8.0,3.0,9.0,7.0,1.7109,3.8725,0.11,0.05,11.7691,33.64,1.7538,13.05,1.41,5.3214,2.84,2.3,6.545,6.935,13.09,0.0,0.0,0.0
4.27,25.0,0.02,26.56,13.4,34.21,4.27,32.11,0.69,29.98,0.71,16.51,0.49,22.28,3.68,38.0,2.68,17.77,13.28,21.6,0.6,35.18,1.0,0.0,2.0,3.0,2.0,13.4,13.28,9.0,2.0,5.0,7.0,4.0082,4.6512,2.85,0.6,9.3918,21.49,1.6829,13.47,1.89,5.0942,6.3183,16.44,5.0254,9.7867,0.120000000000001,1.0,0.0,0.0
